key_resp1.keys,key_resp1.rt,participant,session,group,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_10.keys,key_resp_10.rt,key_ressp2.keys,key_ressp2.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp1_2.keys,key_resp1_2.rt,key_resp1_3.keys,key_resp1_3.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_18.keys,key_resp_18.rt,key_resp_7.keys,key_resp_7.rt,key_resp1_4.keys,key_resp1_4.rt,syllable_catch.keys,key_resp_16.keys,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,audio1.ran,dirs,timeA,timeB,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,Conj_unsync_online.ran,condA,condB,ord,colour,syllable_catch.rt
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,2,1,Online_conjL1_un//a.pu.ki22.888.1776.wav,1776,888,la,ze,zu,sil,pu,ne,cho,sil1,ki,ri,sil2,,,,,,,,,,2.641
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,Online_conjL1_un//a.pu.ki20.none.none.wav,none,none,ta,ni,ze,sil,be,ri,ne,sil1,cho,fo,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,1,1,ki,pu,20:24,red,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,Online_conjL1_un//b.ta.be1.none.none.wav,none,none,pu,fa,ne,sil,ki,fo,lu,sil1,cho,la,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,3,1,Online_conjL1_un//b.ta.be3.0.888.wav,0,888,ta,fa,ri,sil,be,lu,ro,sil1,zu,la,sil2,,,,,,,,,,0.452
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,Online_conjL1_un//b.ta.be2.none.none.wav,none,none,pu,ro,ri,sil,ki,fa,la,sil1,ze,zu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,Online_conjL1_un//b.ta.be0.none.none.wav,none,none,fa,fo,ze,sil,pu,ri,zu,sil1,ki,ne,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,8,1,ta,be,32:36,blue,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,1,1,Online_conjL1_un//a.pu.ki5.0.888.wav,888,0,pu,lu,zu,sil,ki,fo,la,sil1,cho,ze,sil2,,,,,,,,,,1.436
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,0,1,Online_conjL1_un//a.pu.ki4.888.1776.wav,1776,888,ni,cho,fa,sil,pu,fo,ne,sil1,ki,la,sil2,,,,,,,,,,2.339
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,2,1,Online_conjL1_un//a.pu.ki6.0.888.wav,888,0,pu,cho,fa,sil,ki,zu,ni,sil1,ne,ro,sil2,,,,,,,,,,1.536
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,3,3,3,1,Online_conjL1_un//a.pu.ki7.0.888.wav,888,0,pu,la,fa,sil,ki,ri,ze,sil1,lu,ro,sil2,,,,,,,,,,1.684
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,7,1,ki,pu,4:8,red,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,Online_conjL1_un//a.pu.ki19.none.none.wav,none,none,ze,fo,cho,sil,ta,fa,lu,sil1,be,ne,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,Online_conjL1_un//a.pu.ki18.none.none.wav,none,none,zu,ro,ze,sil,ta,fa,cho,sil1,be,ne,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,Online_conjL1_un//a.pu.ki16.none.none.wav,none,none,ze,zu,ni,sil,ta,lu,ne,sil1,be,ri,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,3,3,1,1,Online_conjL1_un//a.pu.ki17.888.1776.wav,1776,888,ne,ro,ze,sil,pu,fo,lu,sil1,ki,zu,sil2,,,,,,,,,,2.119
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,4,1,ki,pu,16:20,red,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,Online_conjL1_un//b.ta.be22.none.none.wav,none,none,pu,ze,fa,sil,ki,zu,cho,sil1,ro,la,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,Online_conjL1_un//b.ta.be20.none.none.wav,none,none,pu,ri,ro,sil,ki,ze,ne,sil1,zu,fa,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,Online_conjL1_un//b.ta.be23.none.none.wav,none,none,pu,ro,zu,sil,ki,ze,ni,sil1,fo,ri,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,3,3,1,1,Online_conjL1_un//b.ta.be21.0.888.wav,0,888,ta,fo,ri,sil,be,lu,ni,sil1,zu,la,sil2,,,,,,,,,,0.339
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,30,1,ta,be,52:56,blue,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,3,1,Online_conjL1_un//a.pu.ki15.888.1776.wav,1776,888,cho,ri,ne,sil,pu,ze,ni,sil1,ki,zu,sil2,,,,,,,,,,2.189
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,Online_conjL1_un//a.pu.ki13.none.none.wav,none,none,ta,ne,ro,sil,be,lu,fa,sil1,zu,la,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,Online_conjL1_un//a.pu.ki14.none.none.wav,none,none,ne,ze,ni,sil,ta,zu,fo,sil1,be,lu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,Online_conjL1_un//a.pu.ki12.none.none.wav,none,none,ri,ze,fo,sil,ta,lu,ro,sil1,be,ne,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,14,1,ki,pu,12:16,red,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,Online_conjL1_un//d.ne.ni11.none.none.wav,none,none,ro,zu,la,sil,ta,ze,cho,sil1,be,fa,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,Online_conjL1_un//d.ne.ni10.1110.222.wav,1110,222,la,ni,cho,sil,pu,ne,lu,sil1,ki,zu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,Online_conjL1_un//d.ne.ni9.none.none.wav,none,none,ta,ro,fo,sil,be,zu,cho,sil1,lu,ze,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,Online_conjL1_un//d.ne.ni8.1776.222.wav,1776,222,ta,ni,ri,sil,be,zu,lu,sil1,ne,fa,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,12,1,ne,ni,104:108,orange,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,Online_conjL1_un//d.ne.ni25.none.none.wav,none,none,ta,fa,ze,sil,be,ro,lu,sil1,la,fo,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,3,1,Online_conjL1_un//d.ne.ni27.1110.0.wav,1110,0,ni,fa,ri,sil,ta,ne,zu,sil1,be,la,sil2,,,,,,,,,,1.67
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,0,1,Online_conjL1_un//d.ne.ni24.1110.222.wav,1110,222,ri,ni,fa,sil,pu,ne,ro,sil1,ki,fo,sil2,,,,,,,,,,1.836
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,Online_conjL1_un//d.ne.ni26.none.none.wav,none,none,lu,ri,ro,sil,pu,cho,fa,sil1,ki,ze,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,9,1,ne,ni,120:124,orange,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,1,1,Online_conjL1_un//c.ro.fo29.1110.1332.wav,1110,1332,pu,fa,ni,sil,ki,ro,fo,sil1,zu,cho,sil2,,,,,,,,,,1.859
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,3,1,Online_conjL1_un//c.ro.fo31.0.1110.wav,0,1110,ro,ne,zu,sil,ta,fo,cho,sil1,be,ri,sil2,,,,,,,,,,0.705
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,0,1,Online_conjL1_un//c.ro.fo28.444.1110.wav,444,1110,ta,lu,ro,sil,be,fo,ri,sil1,cho,fa,sil2,,,,,,,,,,0.952
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,Online_conjL1_un//c.ro.fo30.none.none.wav,none,none,pu,ni,cho,sil,ki,la,lu,sil1,ne,fa,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,25,1,ro,fo,92:96,green,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,1,1,Online_conjL1_un//b.ta.be17.888.1776.wav,888,1776,ro,zu,ne,sil,ta,ze,fo,sil1,be,ri,sil2,,,,,,,,,,1.639
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,0,1,Online_conjL1_un//b.ta.be16.888.1776.wav,888,1776,ze,cho,fo,sil,ta,ne,zu,sil1,be,lu,sil2,,,,,,,,,,1.493
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,3,1,Online_conjL1_un//b.ta.be19.888.1776.wav,888,1776,zu,ni,lu,sil,ta,ri,la,sil1,be,ze,sil2,,,,,,,,,,1.317
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,Online_conjL1_un//b.ta.be18.none.none.wav,none,none,ne,ze,ro,sil,pu,la,cho,sil1,ki,lu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,29,1,ta,be,48:52,blue,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,2,1,Online_conjL1_un//a.pu.ki2.none.none.wav,none,none,ta,ro,ne,sil,be,lu,fo,sil1,la,ri,sil2,,,,,,,,,,0.402
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,1,1,1,1,Online_conjL1_un//a.pu.ki1.888.1776.wav,1776,888,ro,fa,ne,sil,pu,lu,cho,sil1,ki,ri,sil2,,,,,,,,,,2.327
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,2,2,0,1,Online_conjL1_un//a.pu.ki0.888.1776.wav,1776,888,ni,zu,ne,sil,pu,fa,ze,sil1,ki,ri,sil2,,,,,,,,,,2.334
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,Online_conjL1_un//a.pu.ki3.none.none.wav,none,none,ta,fo,lu,sil,be,ze,cho,sil1,ri,la,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,19,1,ki,pu,0:4,red,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,space,,0,0,0,0,1,Online_conjL1_un//b.ta.be4.888.1776.wav,888,1776,fa,ri,cho,sil,ta,ni,ze,sil1,be,ro,sil2,,,,,,,,,,1.355
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,Online_conjL1_un//b.ta.be5.none.none.wav,none,none,ri,ni,fo,sil,pu,la,ze,sil1,ki,zu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,Online_conjL1_un//b.ta.be7.none.none.wav,none,none,zu,fa,lu,sil,pu,fo,ri,sil1,ki,ne,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,Online_conjL1_un//b.ta.be6.none.none.wav,none,none,la,fo,cho,sil,pu,fa,ro,sil1,ki,ze,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,16,1,ta,be,36:40,blue,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,Online_conjL1_un//d.ne.ni6.0.1110.wav,0,1110,ne,ro,ze,sil,pu,ni,ri,sil1,ki,zu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,Online_conjL1_un//d.ne.ni7.none.none.wav,none,none,cho,ro,la,sil,ta,ze,fa,sil1,be,lu,sil2,,,,,,,,,,
,,540809,001,A,2023-06-20_18h40.42.965,Unsyncopated1,2022.2.5,MacIntel,62.81407035,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,Online_conjL1_un//d.ne.ni4.1110.1332.wav,1110,1332,ta,lu,la,sil,be,ne,ni,sil1,fa,fo,sil2,,,,,,,,,,
