seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_3.started,syllable_catch.keys,syllable_catch.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,36:40,blue,Online_conjL1_un//bTA6.0.wav,0.0,0,0,0,0,0,2,2,15,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010895400002482347,40.010571799997706,40.010571799997706,40.010571799997706,None,,y,0.09297430000151508,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,36:40,blue,Online_conjL1_un//bTA4.888.wav,888.0,0,0,0,0,0,2,2,15,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03310780000174418,40.16065969999181,40.16065969999181,40.16065969999181,None,,y,0.0717140000051586,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,36:40,blue,Online_conjL1_un//bTA5.888.wav,888.0,0,0,0,0,0,2,2,15,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046844500000588596,40.28911679999146,40.28911679999146,40.28911679999146,None,,y,0.0692235000024084,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,36:40,blue,,,0,0,0,0,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,48:52,blue,Online_conjL1_un//bTA17.888.wav,888.0,0,0,0,0,0,3,3,14,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.42044689999602,40.42044689999602,0.05233800000860356,40.42044689999602,40.42044689999602,40.42044689999602,None,,y,0.07864079999853857,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,48:52,blue,Online_conjL1_un//bTA18.888.wav,888.0,0,0,0,0,0,3,3,14,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012860899994848296,40.54497679999622,40.54497679999622,40.54497679999622,None,,y,0.09964400000171736,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,48:52,blue,Online_conjL1_un//bTA16.0.wav,0.0,0,0,0,0,0,3,3,14,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04113199999846984,40.720245499993325,40.720245499993325,40.720245499993325,None,,y,0.08398020001186524,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,48:52,blue,Online_conjL1_un//bTA19.none.wav,none,0,0,0,0,0,3,3,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018699499996728264,40.859557099989615,40.859557099989615,40.859557099989615,None,,y,0.09650920001149643,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,48:52,blue,,,0,0,0,0,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,116:120,orange,Online_conjL1_un//dNE22.none.wav,none,0,0,0,0,0,4,4,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.036920799990185,41.036920799990185,0.03903990000253543,41.036920799990185,41.036920799990185,41.036920799990185,None,,y,0.0586436000012327,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,116:120,orange,Online_conjL1_un//dNE21.1332.wav,1332.0,0,0,0,0,0,4,4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008971599992946722,41.137925799994264,41.137925799994264,41.137925799994264,None,,y,0.11434359999839216,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,116:120,orange,Online_conjL1_un//dNE23.none.wav,none,0,0,0,0,0,4,4,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016214799994486384,41.29715959999885,41.29715959999885,41.29715959999885,None,,y,0.102090300002601,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,116:120,orange,Online_conjL1_un//dNE20.none.wav,none,0,0,0,0,0,4,4,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021808000004966743,41.453187699997216,41.453187699997216,41.453187699997216,None,,y,0.2354059000062989,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,116:120,orange,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,0:4,red,Online_conjL1_un//aKI1.888.wav,888.0,0,0,0,0,0,5,5,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79574679999496,41.79574679999496,0.0675253000081284,41.79574679999496,41.79574679999496,41.79574679999496,None,,y,0.05990519998886157,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,0:4,red,Online_conjL1_un//aKI2.none.wav,none,0,0,0,0,0,5,5,3,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019851700009894557,41.886793999990914,41.886793999990914,41.886793999990914,None,,y,0.1268665000097826,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,0:4,red,Online_conjL1_un//aKI0.none.wav,none,0,0,0,0,0,5,5,3,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03469760000007227,42.08868999998958,42.08868999998958,42.08868999998958,None,,y,0.09318579999671783,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,0:4,red,Online_conjL1_un//aKI3.none.wav,none,0,0,0,0,0,5,5,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02858600000035949,42.239660399995046,42.239660399995046,42.239660399995046,None,,y,0.08535600001050625,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,0:4,red,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO7.222.wav,222.0,0,0,0,0,0,6,6,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.43507549999049,42.43507549999049,0.06369510000513401,42.43507549999049,42.43507549999049,42.43507549999049,None,,y,0.04370159999234602,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO6.1332.wav,1332.0,0,0,0,0,0,6,6,9,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027261600000201724,42.51706879999256,42.51706879999256,42.51706879999256,None,,y,0.1097001000016462,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO5.none.wav,none,0,0,0,0,0,6,6,9,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026493600002140738,42.68115489999764,42.68115489999764,42.68115489999764,None,,y,0.1069363999995403,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO4.444.wav,444.0,0,0,0,0,0,6,6,9,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03018480000901036,42.880651400002535,42.880651400002535,42.880651400002535,None,,y,0.0675139999948442,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO8.none.wav,none,0,0,0,0,0,7,7,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.01456949999556,43.01456949999556,0.04667489998973906,43.01456949999556,43.01456949999556,43.01456949999556,None,,y,0.04823430000396911,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO11.1110.wav,1110.0,0,0,0,0,0,7,7,12,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03615750001335982,43.15508759999648,43.15508759999648,43.15508759999648,None,,y,0.10123849999217782,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO10.1332.wav,1332.0,0,0,0,0,0,7,7,12,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015297599995392375,43.29397449998942,43.29397449998942,43.29397449998942,None,,y,0.11482109999633394,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO9.1332.wav,1332.0,0,0,0,0,0,7,7,12,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027327899995725602,43.4567526000028,43.4567526000028,43.4567526000028,None,,y,0.12976929999422282,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,,,0,0,0,0,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,100:104,orange,Online_conjL1_un//dNE4.222.wav,222.0,0,0,0,0,0,8,8,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.66367870000249,43.66367870000249,0.04258049999771174,43.66367870000249,43.66367870000249,43.66367870000249,None,,y,0.06965929998841602,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,100:104,orange,Online_conjL1_un//dNE7.none.wav,none,0,0,0,0,0,8,8,24,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030698199989274144,43.7770848999935,43.7770848999935,43.7770848999935,None,,y,0.12299420000636019,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ne,100:104,orange,Online_conjL1_un//dNE5.1776.wav,1776.0,0,0,0,0,0,8,8,24,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04812649999803398,43.973282999999356,43.973282999999356,43.973282999999356,None,,y,0.08138470000994857,025781,001,2023-06-02_17h10.59.672,Pilot_online_tryings,2022.2.5,32.075328266963425,
