seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,test,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_16.started,syllable_catch.keys,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_17.started,key_resp_17.started,test_sounds.started,text_17.stopped,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,security_1_7.keys,security_1_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,4:8,blue,Online_conjL4_syn//aLO7.1554.wav,1554.0,,0,0,0,3,0,4,4,10,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53422349999892,101.53422349999892,0.02724800002761185,101.53422349999892,101.53422349999892,101.53422349999892,None,y,0.1259266000124626,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,4:8,blue,Online_conjL4_syn//aLO4.666.wav,666.0,,0,0,0,3,0,4,4,10,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013251699972897768,101.68612859997666,101.68612859997666,101.68612859997666,None,y,0.13378929998725653,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,4:8,blue,Online_conjL4_syn//aLO6.1554.wav,1554.0,,0,0,0,3,0,4,4,10,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006125499960035086,101.85012730001472,101.85012730001472,101.85012730001472,None,y,0.14682059996994212,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,4:8,blue,Online_conjL4_syn//aLO5.none.wav,none,,0,0,0,3,0,4,4,10,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005864500009920448,102.01697259995854,102.01697259995854,102.01697259995854,None,y,0.1380557999946177,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,4:8,blue,,,,0,0,0,3,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,108:112,red,Online_conjL4_syn//dPE15.none.wav,none,,0,0,0,3,0,5,5,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1962222000002,102.1962222000002,0.018511900037992746,102.1962222000002,102.1962222000002,102.1962222000002,None,y,0.15078770002583042,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,108:112,red,Online_conjL4_syn//dPE13.none.wav,none,,0,0,0,3,0,5,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023598300002049655,102.38139170000795,102.38139170000795,102.38139170000795,None,y,0.14311040000757203,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,108:112,red,Online_conjL4_syn//dPE12.none.wav,none,,0,0,0,3,0,5,5,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065058000036515296,102.55066599999554,102.55066599999554,102.55066599999554,None,y,0.14857060002395883,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,108:112,red,Online_conjL4_syn//dPE14.222.wav,222.0,,0,0,0,3,0,5,5,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077930999686941504,102.7176912999712,102.7176912999712,102.7176912999712,None,y,0.15906690002884716,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,108:112,red,,,,0,0,0,3,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,16:20,blue,Online_conjL4_syn//aLO16.1554.wav,1554.0,,0,0,0,3,0,6,6,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.92708839999977,102.92708839999977,0.030837300000712276,102.92708839999977,102.92708839999977,102.92708839999977,None,y,0.12527509999927133,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,16:20,blue,Online_conjL4_syn//aLO19.none.wav,none,,0,0,0,3,0,6,6,17,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016170700022485107,103.08999040001072,103.08999040001072,103.08999040001072,None,y,0.13789060001727194,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,16:20,blue,Online_conjL4_syn//aLO17.666.wav,666.0,,0,0,0,3,0,6,6,17,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006789800012484193,103.25157929997658,103.25157929997658,103.25157929997658,None,y,0.15323060000082478,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,16:20,blue,Online_conjL4_syn//aLO18.none.wav,none,,0,0,0,3,0,6,6,17,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005854099988937378,103.4350395000074,103.4350395000074,103.4350395000074,None,y,0.16110740002477542,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,lo,16:20,blue,,,,0,0,0,3,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,68:72,orange,Online_conjL4_syn//cBU7.none.wav,none,,0,0,0,3,0,7,7,18,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.64322139997967,103.64322139997967,0.028029899985995144,103.64322139997967,103.64322139997967,103.64322139997967,None,y,0.12788099999306723,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,68:72,orange,Online_conjL4_syn//cBU4.none.wav,none,,0,0,0,3,0,7,7,18,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010179799981415272,103.8289431000012,103.8289431000012,103.8289431000012,None,y,0.11945270001888275,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,68:72,orange,Online_conjL4_syn//cBU6.none.wav,none,,0,0,0,3,0,7,7,18,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006910500000230968,103.96894180000527,103.96894180000527,103.96894180000527,None,y,0.17066920001525432,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,68:72,orange,Online_conjL4_syn//cBU5.none.wav,none,,0,0,0,3,0,7,7,18,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008257600013166666,104.16895829996793,104.16895829996793,104.16895829996793,None,y,0.14703719998942688,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,68:72,orange,,,,0,0,0,3,0,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,120:124,red,Online_conjL4_syn//dPE24.none.wav,none,,0,0,0,3,0,8,8,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.35522149997996,104.35522149997996,0.025194399990141392,104.35522149997996,104.35522149997996,104.35522149997996,None,y,0.13597960001789033,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,120:124,red,Online_conjL4_syn//dPE25.222.wav,222.0,,0,0,0,3,0,8,8,24,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006349799979943782,104.51963970001088,104.51963970001088,104.51963970001088,None,y,0.1487739000003785,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,120:124,red,Online_conjL4_syn//dPE26.none.wav,none,,0,0,0,3,0,8,8,24,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017379900033120066,104.69370020000497,104.69370020000497,104.69370020000497,None,y,0.1508286000462249,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,120:124,red,Online_conjL4_syn//dPE27.1332.wav,1332.0,,0,0,0,3,0,8,8,24,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018457499973010272,104.87768639996648,104.87768639996648,104.87768639996648,None,y,0.1415424000006169,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,120:124,red,,,,0,0,0,3,0,8,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,104:108,red,Online_conjL4_syn//dPE11.1110.wav,1110.0,,0,0,0,3,0,9,9,27,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.05326529999729,105.05326529999729,0.02522870001848787,105.05326529999729,105.05326529999729,105.05326529999729,None,y,0.143528199987486,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,104:108,red,Online_conjL4_syn//dPE9.444.wav,444.0,,0,0,0,3,0,9,9,27,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010845999990124255,105.22111549996771,105.22111549996771,105.22111549996771,None,y,0.15009700000518933,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,104:108,red,Online_conjL4_syn//dPE8.1332.wav,1332.0,,0,0,0,3,0,9,9,27,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021844399976544082,105.41421519999858,105.41421519999858,105.41421519999858,None,y,0.13373480003792793,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,104:108,red,Online_conjL4_syn//dPE10.1110.wav,1110.0,,0,0,0,3,0,9,9,27,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015038700017612427,105.57567829999607,105.57567829999607,105.57567829999607,None,y,0.1482658000313677,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,pe,104:108,red,,,,0,0,0,3,0,9,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,64:68,orange,Online_conjL4_syn//cBU3.444.wav,444.0,,0,0,0,3,0,10,10,23,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.77540789998602,105.77540789998602,0.026870900008361787,105.77540789998602,105.77540789998602,105.77540789998602,None,y,0.10926280001876876,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,64:68,orange,Online_conjL4_syn//cBU2.1332.wav,1332.0,,0,0,0,3,0,10,10,23,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01431509997928515,105.90861079999013,105.90861079999013,105.90861079999013,None,y,0.15181619999930263,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,64:68,orange,Online_conjL4_syn//cBU0.444.wav,444.0,,0,0,0,3,0,10,10,23,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017299600003752857,106.0946130999946,106.0946130999946,106.0946130999946,None,y,0.17461670003831387,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,64:68,orange,Online_conjL4_syn//cBU1.444.wav,444.0,,0,0,0,3,0,10,10,23,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022423399961553514,106.30019300000276,106.30019300000276,106.30019300000276,None,y,0.14373569999588653,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,64:68,orange,,,,0,0,0,3,0,10,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,32:36,green,Online_conjL4_syn//bJA1.666.wav,666.0,,0,0,0,3,0,11,11,28,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.49545200000284,106.49545200000284,0.027103699976578355,106.49545200000284,106.49545200000284,106.49545200000284,None,y,0.10798289999365807,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,32:36,green,Online_conjL4_syn//bJA0.0.wav,0.0,,0,0,0,3,0,11,11,28,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009036600007675588,106.62143299996387,106.62143299996387,106.62143299996387,None,y,0.15852860000450164,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,32:36,green,Online_conjL4_syn//bJA3.0.wav,0.0,,0,0,0,3,0,11,11,28,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024660600000061095,106.81969069998013,106.81969069998013,106.81969069998013,None,y,0.13685019995318726,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,32:36,green,Online_conjL4_syn//bJA2.666.wav,666.0,,0,0,0,3,0,11,11,28,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013672500033862889,106.99204809998628,106.99204809998628,106.99204809998628,None,y,0.1399657999863848,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,32:36,green,,,,0,0,0,3,0,11,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,84:88,orange,Online_conjL4_syn//cBU23.none.wav,none,,0,0,0,3,0,12,12,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.18001740000909,107.18001740000909,0.028236799989826977,107.18001740000909,107.18001740000909,107.18001740000909,None,y,0.12799859995720908,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,84:88,orange,Online_conjL4_syn//cBU20.none.wav,none,,0,0,0,3,0,12,12,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014364600006956607,107.34323860000586,107.34323860000586,107.34323860000586,None,y,0.2047343000303954,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,84:88,orange,Online_conjL4_syn//cBU22.0.wav,0.0,,0,0,0,3,0,12,12,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006362800020724535,107.57229989999905,107.57229989999905,107.57229989999905,None,y,0.16774720000103116,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,84:88,orange,Online_conjL4_syn//cBU21.none.wav,none,,0,0,0,3,0,12,12,3,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006205199984833598,107.77265810000245,107.77265810000245,107.77265810000245,None,y,0.1599547999794595,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,84:88,orange,,,,0,0,0,3,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283836,001,2023-06-06_12h17.49.206,Pilot_online_tryings,2022.2.5,59.919025426301914,
