key_resp1.keys,key_resp1.rt,participant,session,group,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_10.keys,key_resp_10.rt,key_ressp2.keys,key_ressp2.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp1_2.keys,key_resp1_2.rt,key_resp1_3.keys,key_resp1_3.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_18.keys,key_resp_18.rt,key_resp_7.keys,key_resp_7.rt,key_resp1_4.keys,key_resp1_4.rt,syllable_catch.keys,key_resp_16.keys,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,audio1.ran,dirs,timeA,timeB,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,syllable_catch.rt,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,Conj_unsync_online.ran,condA,condB,ord,colour,key_resp_16.rt,key_resp4.keys,key_resp4.rt,key_resp_4.keys,key_resp_4.rt,key_resp_17.keys,key_resp_17.rt,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,security_1_7.rt,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,Conj_unsync_test.ran,test,key_resp_13.keys,key_resp_13.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,seq,online_dir,test_dir,audio_offline
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,3,1,Online_conjL4_syn//c.bu.da7.0.444.wav,0,444,bu,re,da,zi,sil,ña,po,lo,sil1,ñi,sil2,,,,,,,,,,,0.1502,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,1,1,Online_conjL4_syn//c.bu.da5.222.1110.wav,222,1110,zi,bu,ru,lo,sil,da,re,pe,sil1,ña,sil2,,,,,,,,,,,0.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,2,1,Online_conjL4_syn//c.bu.da6.none.none.wav,none,none,pe,ci,ru,zi,sil,bo,po,lo,sil1,de,sil2,,,,,,,,,,,0.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,17,1,bu,da,68:72,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,0,0,3,1,Online_conjL4_syn//d.pe.po7.1110.0.wav,1110,0,po,ñi,de,zi,sil,pe,bu,lo,sil1,ña,sil2,,,,,,,,,,,0.1542,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,0,1,Online_conjL4_syn//d.pe.po4.none.none.wav,none,none,ña,bu,de,ja,sil,re,ci,nu,sil1,bo,sil2,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,1,1,Online_conjL4_syn//d.pe.po5.222.1110.wav,222,1110,ñi,pe,da,zi,sil,po,ru,lo,sil1,bo,sil2,,,,,,,,,,,0.1682,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,2,1,Online_conjL4_syn//d.pe.po6.1110.222.wav,1110,222,zi,po,de,lo,sil,pe,ñi,ru,sil1,ci,sil2,,,,,,,,,,,0.1522,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,1,1,pe,po,100:104,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,0,0,2,1,Online_conjL4_syn//a.zi.lo6.none.none.wav,none,none,ci,da,ru,ja,sil,bo,pe,nu,sil1,re,sil2,,,,,,,,,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,3,1,Online_conjL4_syn//a.zi.lo7.666.1554.wav,1554,666,ru,de,po,zi,sil,ña,ñi,lo,sil1,da,sil2,,,,,,,,,,,0.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,1,1,Online_conjL4_syn//a.zi.lo5.0.666.wav,666,0,zi,bo,ña,lo,sil,pe,de,re,sil1,ñi,sil2,,,,,,,,,,,0.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,0,1,Online_conjL4_syn//a.zi.lo4.0.666.wav,666,0,zi,po,re,lo,sil,ñi,da,bo,sil1,bu,sil2,,,,,,,,,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,16,1,lo,zi,4:8,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,0,0,3,1,Online_conjL4_syn//a.zi.lo31.none.none.wav,none,none,bo,ru,ci,ja,sil,po,da,nu,sil1,bu,sil2,,,,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,1,1,Online_conjL4_syn//a.zi.lo29.none.none.wav,none,none,ña,da,re,ja,sil,ci,po,nu,sil1,ru,sil2,,,,,,,,,,,0.1362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,0,1,Online_conjL4_syn//a.zi.lo28.none.none.wav,none,none,ja,pe,bu,nu,sil,ña,ñi,bo,sil1,ru,sil2,,,,,,,,,,,0.1822,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,2,1,Online_conjL4_syn//a.zi.lo30.0.666.wav,666,0,zi,ñi,ru,lo,sil,bu,bo,ña,sil1,de,sil2,,,,,,,,,,,0.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,10,1,lo,zi,28:32,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,0,0,0,1,Online_conjL4_syn//d.pe.po24.1332.222.wav,1332,222,ja,po,ña,nu,sil,re,pe,ñi,sil1,ci,sil2,,,,,,,,,,,0.1554,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,3,1,Online_conjL4_syn//d.pe.po27.none.none.wav,none,none,zi,bo,ñi,lo,sil,ña,de,ci,sil1,ru,sil2,,,,,,,,,,,0.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,2,1,Online_conjL4_syn//d.pe.po26.none.none.wav,none,none,zi,bo,ci,lo,sil,de,ña,da,sil1,ru,sil2,,,,,,,,,,,0.1659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,1,1,Online_conjL4_syn//d.pe.po25.none.none.wav,none,none,zi,ña,ru,lo,sil,da,re,bu,sil1,ci,sil2,,,,,,,,,,,0.1659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1,pe,po,120:124,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,0,0,1,1,Online_conjL4_syn//b.ja.nu9.666.1554.wav,666,1554,bo,ñi,po,ja,sil,da,re,nu,sil1,ru,sil2,,,,,,,,,,,0.1384,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,1,1,3,1,Online_conjL4_syn//b.ja.nu11.666.1554.wav,666,1554,de,ru,po,ja,sil,ci,pe,nu,sil1,ña,sil2,,,,,,,,,,,0.1669,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,2,2,0,1,Online_conjL4_syn//b.ja.nu8.666.1554.wav,666,1554,da,bu,de,ja,sil,ci,pe,nu,sil1,re,sil2,,,,,,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,y,0,3,3,2,1,Online_conjL4_syn//b.ja.nu10.0.666.wav,0,666,ja,pe,ñi,nu,sil,bu,ci,de,sil1,ru,sil2,,,,,,,,,,,0.1666,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,26,1,ja,nu,40:44,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6781,space,0.419,y,0.6158,z,1.1947,2,0.1989,0,0,0,17,1,testConjL4Syn//r2.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1506,z,0.1339,2,0.1186,0,1,1,0,1,testConjL4Syn//cat_viol.r1.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1157,z,0.1213,2,0.0848,0,2,2,11,1,testConjL4Syn//r1.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.122,z,0.0925,2,0.0966,0,3,3,15,1,testConjL4Syn//r2.s1.1.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1372,z,0.1078,2,0.1031,0,4,4,7,1,testConjL4Syn//dep_viol.r2.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1139,z,1.1856,2,0.6267,0,5,5,16,1,testConjL4Syn//r2.s1.2.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.2752,z,0.0676,2,0.1857,0,6,6,6,1,testConjL4Syn//dep_viol.r2.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1521,z,0.0505,2,0.1339,0,7,7,8,1,testConjL4Syn//r1.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1562,z,0.0841,2,0.1223,0,8,8,5,1,testConjL4Syn//dep_viol.r1.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1126,z,0.1009,2,0.0847,0,9,9,1,1,testConjL4Syn//cat_viol.r1.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.116,z,0.1019,2,0.102,0,10,10,2,1,testConjL4Syn//cat_viol.r2.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1009,z,0.1342,2,0.1694,0,11,11,23,1,testConjL4Syn//time_viol.r2.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1009,z,0.1176,2,0.1177,0,12,12,21,1,testConjL4Syn//time_viol.r1.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1172,z,0.084,2,0.1041,0,13,13,9,1,testConjL4Syn//r1.s1.1.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1204,z,0.131,2,0.1177,0,14,14,18,1,testConjL4Syn//r2.s2.1.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1253,z,0.1389,2,0.1521,0,15,15,3,1,testConjL4Syn//cat_viol.r2.s2.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.0716,z,0.1163,2,0.1347,0,16,16,20,1,testConjL4Syn//time_viol.r1.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.0816,z,0.1168,2,0.1006,0,17,17,12,1,testConjL4Syn//r1.s2.1.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1254,z,0.0324,2,0.1517,0,18,18,19,1,testConjL4Syn//r2.s2.2.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1316,z,0.0363,2,0.0987,0,19,19,14,1,testConjL4Syn//r2.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1682,z,0.0167,2,0.1017,0,20,20,4,1,testConjL4Syn//dep_viol.r1.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1842,z,0.3845,2,0.2996,0,21,21,22,1,testConjL4Syn//time_viol.r2.s1.0.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.3672,z,0.127,2,0.1601,0,22,22,13,1,testConjL4Syn//r1.s2.2.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,0.1509,z,0.0286,2,0.1811,0,23,23,10,1,testConjL4Syn//r1.s1.2.wav,,,,,,,,,,,
,,458221,001,B,2023-06-13_18h32.03.710,Unsyncopated1,2022.2.5,Win32,59.71575302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6238,0,0,0,3,1,ConjL4_syn.csv,dir_Online_conjL4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync.wav
