seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,test,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_16.started,seqs.stopped,text_13.stopped,syllable_catch.stopped,syllable_catch.keys,syllable_catch.rt,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_17.started,key_resp_17.started,test_sounds.started,text_17.stopped,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,participant,session,date,expName,psychopyVersion,frameRate,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,92:96,green,Online_conjL1_un//cRO30.none.wav,none,0,0,0,0,0,2,2,18,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.9338486000197,167.9338486000197,0.031134999997448176,167.9338486000197,167.9338486000197,167.9338486000197,,,,None,,y,0.0726511999964714,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,92:96,green,Online_conjL1_un//cRO29.444.wav,444.0,0,0,0,0,0,2,2,18,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02097830001730472,168.0372402999783,168.0372402999783,168.0372402999783,,,,None,,y,0.14468560001114383,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,92:96,green,Online_conjL1_un//cRO31.none.wav,none,0,0,0,0,0,2,2,18,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02000740001676604,168.21877269999823,168.21877269999823,168.21877269999823,,,,None,,y,0.18799199996283278,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,92:96,green,Online_conjL1_un//cRO28.none.wav,none,0,0,0,0,0,2,2,18,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01091939996695146,168.426194700005,168.426194700005,168.426194700005,,,,None,,y,0.17180429998552427,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,92:96,green,,,0,0,0,0,0,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO11.1110.wav,1110.0,0,0,0,0,0,3,3,12,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.64481309999246,168.64481309999246,0.027678999991621822,168.64481309999246,168.64481309999246,168.64481309999246,,,,None,,y,0.12928210000973195,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO8.none.wav,none,0,0,0,0,0,3,3,12,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012130499992053956,168.79508210002678,168.79508210002678,168.79508210002678,,,,None,,y,0.1388561000349,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO9.1332.wav,1332.0,0,0,0,0,0,3,3,12,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02481089998036623,168.97422730003018,168.97422730003018,168.97422730003018,,,,None,,y,0.12009630003012717,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,Online_conjL1_un//cRO10.1332.wav,1332.0,0,0,0,0,0,3,3,12,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02118540002265945,169.13666740001645,169.13666740001645,169.13666740001645,,,,None,,y,0.11777850001817569,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,72:76,green,,,0,0,0,0,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
