Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
109,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,109,Online_whenL1//c.ro4.0.wav,ro,ri,ni,sil,pu,be,la,sil1,fa,ze,sil2,"['catch', 'false alarm']","[0.018000000000029104, 0.6840999999940323]",[0.018000000000029104],0.0,beat,0.0180000000000291,0.0180000000000291,"[""space"",""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
110,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,110,Online_whenL1//c.ro6.none.wav,ri,ze,ta,sil,ne,zu,lu,sil1,be,fo,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
111,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,111,Online_whenL1//c.ro5.none.wav,ni,zu,ze,sil,pu,be,fa,sil1,cho,fo,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
112,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,112,Online_whenL1//b.ta18.0.wav,ta,ze,zu,sil,ri,ro,lu,sil1,pu,la,sil2,['catch'],[0.5204999999998563],[0.5204999999998563],0.0,beat,0.5204999999998563,0.5204999999998563,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
113,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,113,Online_whenL1//b.ta16.none.wav,ni,pu,fa,sil,ne,ki,cho,sil1,fo,ro,sil2,['false alarm'],[1.0480000000000018],[1.0480000000000018],none,none,,,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
114,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,114,Online_whenL1//b.ta17.none.wav,ni,fo,zu,sil,be,ki,ze,sil1,ro,ri,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
115,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,115,Online_whenL1//b.ta19.none.wav,pu,fa,lu,sil,fo,cho,la,sil1,be,ri,sil2,['false alarm'],[2.1089000000058604],[2.1089000000058604],none,none,,,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
116,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,116,Online_whenL1//a.ki12.222.wav,pu,ki,zu,sil,cho,ne,fo,sil1,ni,ze,sil2,['catch'],[0.7131000000238146],[0.7131000000238146],0.222,no_beat,0.4911000000238146,0.4911000000238146,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
117,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,117,Online_whenL1//a.ki14.444.wav,fo,ni,ki,sil,ri,zu,la,sil1,ro,pu,sil2,['catch'],[0.8474000000060187],[0.8474000000060187],0.444,no_beat,0.4034000000060186,0.4034000000060186,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
118,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,118,Online_whenL1//a.ki15.none.wav,ri,ta,fa,sil,fo,ne,be,sil1,ro,ze,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
119,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,119,Online_whenL1//a.ki13.1332.wav,lu,cho,ri,sil,ta,la,ki,sil1,ne,ro,sil2,['catch'],[1.976300000011861],[1.976300000011861],1.332,no_beat,0.6443000000118608,0.6443000000118608,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
120,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,120,Online_whenL1//c.ro23.1998.wav,cho,la,pu,sil,ri,fo,ta,sil1,lu,ro,sil2,"['false alarm', 'catch']","[0.8981999999880372, 2.573099999994156]",[2.573099999994156],1.998,no_beat,0.575099999994156,0.575099999994156,"[""space"",""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
121,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,121,Online_whenL1//c.ro21.none.wav,ni,ta,ki,sil,fo,lu,cho,sil1,la,ne,sil2,['false alarm'],[2.1094000000059623],[2.1094000000059623],none,none,,,"[""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
122,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,122,Online_whenL1//c.ro20.none.wav,cho,zu,ri,sil,la,be,ne,sil1,fa,ta,sil2,['false alarm'],[2.3754000000058113],[2.3754000000058113],none,none,,,"[""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
123,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,123,Online_whenL1//c.ro22.none.wav,cho,la,zu,sil,fa,fo,ta,sil1,ni,be,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
124,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,124,Online_whenL1//d.ne17.none.wav,fa,cho,ki,sil,la,ta,lu,sil1,fo,ni,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
125,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,125,Online_whenL1//d.ne19.222.wav,ri,ne,ni,sil,cho,be,zu,sil1,pu,fa,sil2,['miss'],,,0.222,no_beat,,,,ne,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
126,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,126,Online_whenL1//d.ne16.1776.wav,cho,fo,ri,sil,lu,pu,zu,sil1,ne,be,sil2,['catch'],[2.3410999999939577],[2.3410999999939577],1.776,beat,0.5650999999939577,0.5650999999939577,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
127,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,127,Online_whenL1//d.ne18.1998.wav,fo,ri,be,sil,ki,ze,la,sil1,lu,ne,sil2,['miss'],,,1.998,no_beat,,,,ne,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
128,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,128,Online_whenL1//b.ta15.none.wav,fa,ro,la,sil,ki,ze,pu,sil1,ne,ri,sil2,"['false alarm', 'false alarm']","[0.7120999999940523, 2.372500000000173]",2.372500000000173,none,none,,,"[""space"",""space""]",ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
129,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,129,Online_whenL1//b.ta14.none.wav,lu,fo,zu,sil,ni,be,cho,sil1,pu,ri,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
130,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,130,Online_whenL1//b.ta12.1998.wav,lu,la,ro,sil,ne,zu,fo,sil1,ki,ta,sil2,['catch'],[2.4688000000119246],[2.4688000000119246],1.998,no_beat,0.4708000000119245,0.4708000000119245,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
131,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,131,Online_whenL1//b.ta13.none.wav,pu,la,be,sil,zu,ze,ri,sil1,ne,ni,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
132,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,132,Online_whenL1//c.ro16.1776.wav,fa,ne,zu,sil,ki,ta,ze,sil1,ro,cho,sil2,['catch'],[2.266399999976329],[2.266399999976329],1.776,beat,0.4903999999763291,0.4903999999763291,"[""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
133,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,133,Online_whenL1//c.ro17.none.wav,la,ze,pu,sil,ki,cho,zu,sil1,fa,ne,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
134,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,134,Online_whenL1//c.ro19.1332.wav,ze,be,pu,sil,ne,fo,ro,sil1,lu,cho,sil2,['catch'],[1.8234999999999673],[1.8234999999999673],1.332,no_beat,0.4914999999999672,0.4914999999999672,"[""space""]",ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
135,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,135,Online_whenL1//c.ro18.none.wav,ki,ri,ni,sil,ne,ta,cho,sil1,fo,ze,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
136,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r2,0,Online_conjL3_un//d.ji.li23.1332.222.wav,ñe,li,fu,sil,sa,le,ji,sil1,di,ka,sil2,['catch'],[1.8072000000179287],[1.8072000000179287],1.332,no_beat,0.4752000000179286,0.4752000000179286,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
137,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r2,1,Online_conjL3_un//d.ji.li21.none.none.wav,ñe,le,ko,sil,sa,do,ka,sil1,di,ga,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
138,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r2,2,Online_conjL3_un//d.ji.li20.1776.444.wav,ñe,ka,li,sil,sa,di,ko,sil1,ji,le,sil2,['miss'],,,1.776,beat,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
139,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r2,3,Online_conjL3_un//d.ji.li22.none.none.wav,ñe,ga,le,sil,sa,do,ka,sil1,gu,di,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
140,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,4,Online_conjL3_un//d.ji.li26.1776.1110.wav,chu,do,ga,sil,mo,li,je,sil1,ji,fu,sil2,['catch'],[2.556199999987939],[2.556199999987939],1.776,beat,0.780199999987939,0.780199999987939,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
141,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r1,5,Online_conjL3_un//d.ji.li27.none.none.wav,ga,le,ko,sil,chu,gu,ka,sil1,mo,fu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
142,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,6,Online_conjL3_un//d.ji.li24.none.none.wav,chu,le,do,sil,mo,fu,ko,sil1,di,ga,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
143,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r1,7,Online_conjL3_un//d.ji.li25.1332.444.wav,di,je,li,sil,chu,le,ji,sil1,mo,ko,sil2,['catch'],[2.0034000000059677],[2.0034000000059677],1.332,no_beat,0.6714000000059677,0.6714000000059677,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
144,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,8,Online_conjL3_un//d.ji.li2.222.444.wav,chu,ji,li,sil,mo,je,ko,sil1,fu,ga,sil2,['catch'],[1.0474999999999],[1.0474999999999],0.222,no_beat,0.8254999999999,0.8254999999999,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
145,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r2,9,Online_conjL3_un//d.ji.li3.444.1110.wav,gu,je,ji,sil,ñe,li,fu,sil1,sa,do,sil2,"['catch', 'false alarm']","[1.0450999999939086, 2.1714000000058604]",[1.0450999999939086],0.444,no_beat,0.6010999999939086,0.6010999999939086,"[""space"",""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
146,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r2,10,Online_conjL3_un//d.ji.li1.0.1110.wav,ji,ko,gu,sil,ñe,li,fu,sil1,sa,di,sil2,['catch'],[1.7301999999881446],[1.7301999999881446],0.0,beat,,1.7301999999881446,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
147,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r1,11,Online_conjL3_un//d.ji.li0.none.none.wav,je,fu,do,sil,chu,ga,ka,sil1,mo,gu,sil2,['false alarm'],[0.5185999999939668],[0.5185999999939668],none,none,,,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
148,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r2,12,Online_conjL3_un//c.gu.je14.444.1332.wav,ñe,ka,gu,sil,sa,li,je,sil1,le,di,sil2,['catch'],[0.8906999999878735],[0.8906999999878735],0.444,no_beat,0.4466999999878735,0.4466999999878735,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
149,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,13,Online_conjL3_un//c.gu.je12.none.none.wav,chu,ga,le,sil,mo,do,li,sil1,ji,fu,sil2,['false alarm'],[1.475400000006175],[1.475400000006175],none,none,,,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
150,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r2,14,Online_conjL3_un//c.gu.je15.none.none.wav,fu,ko,li,sil,ñe,ka,le,sil1,sa,di,sil2,['false alarm'],[0.671500000000151],[0.671500000000151],none,none,,,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
151,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,15,Online_conjL3_un//c.gu.je13.none.none.wav,chu,di,ko,sil,mo,ji,le,sil1,fu,li,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
152,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r2,16,Online_conjL3_un//a.chu.mo12.none.none.wav,di,fu,gu,sil,ñe,ji,ko,sil1,sa,li,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
153,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r2,17,Online_conjL3_un//a.chu.mo15.none.none.wav,fu,ko,di,sil,ñe,gu,je,sil1,sa,le,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
154,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s2,r1,18,Online_conjL3_un//a.chu.mo14.888.1776.wav,je,ka,li,sil,chu,di,fu,sil1,mo,le,sil2,['catch'],[2.2745999999940523],[2.2745999999940523],1.776,beat,0.4985999999940522,0.4985999999940522,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
155,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,2,conjunction_un,L3,unsyncopated,s1,r1,19,Online_conjL3_un//a.chu.mo13.0.888.wav,chu,gu,ji,sil,mo,li,ko,sil1,ga,le,sil2,['catch'],[1.3590999999939868],[1.3590999999939868],0.888,beat,0.4710999999939868,0.4710999999939868,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
