Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
225,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,97,Online_conjL2_un//d.si.ñu6.444.1110.wav,go,cha,si,sil,du,ñu,ba,sil1,me,to,sil2,['catch'],[2.259999999999991],[2.259999999999991],1.11,no_beat,1.1499999999999908,1.1499999999999908,"[""space""]",ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
226,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r2,98,Online_conjL2_un//d.si.ñu5.none.none.wav,bi,ñi,mi,sil,fe,te,ba,sil1,ra,to,sil2,['false alarm'],[0.9130000000000109],[0.9130000000000109],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
227,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,99,Online_conjL2_un//d.si.ñu4.1332.444.wav,go,me,ñu,sil,du,cha,si,sil1,bi,to,sil2,['miss'],,,0.444,no_beat,,,,ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
228,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,100,Online_conjL2_un//d.si.ñu22.none.none.wav,go,su,to,sil,du,ñi,me,sil1,bi,mi,sil2,['false alarm'],[1.7019999999999982],[1.7019999999999982],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
229,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,101,Online_conjL2_un//d.si.ñu21.none.none.wav,fe,ba,mi,sil,ra,cha,su,sil1,to,me,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
230,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,102,Online_conjL2_un//d.si.ñu23.none.none.wav,su,to,ñi,sil,go,mi,cha,sil1,du,ba,sil2,['false alarm'],[1.7590000000000146],[1.7590000000000146],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
231,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,103,Online_conjL2_un//d.si.ñu20.1776.222.wav,fe,ñu,cha,sil,ra,bi,te,sil1,si,ñi,sil2,['catch'],[1.094000000000051],[1.094000000000051],0.222,no_beat,0.872000000000051,0.872000000000051,"[""space""]",ñu,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
232,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,104,Online_conjL2_un//b.fe.ra10.0.888.wav,fe,ñu,cha,sil,ra,mi,bi,sil1,me,si,sil2,"['false alarm', 'catch']","[0.10500000000001819, 1.6040000000000418]",[1.6040000000000418],0.888,beat,0.7160000000000418,0.7160000000000418,"[""space"",""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
233,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,105,Online_conjL2_un//b.fe.ra8.none.none.wav,si,to,mi,sil,go,cha,me,sil1,du,bi,sil2,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
234,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,106,Online_conjL2_un//b.fe.ra11.0.888.wav,fe,bi,mi,sil,ra,te,su,sil1,cha,ba,sil2,['catch'],[1.3610000000001037],[1.3610000000001037],0.888,beat,0.4730000000001036,0.4730000000001036,"[""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
235,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,107,Online_conjL2_un//b.fe.ra9.0.888.wav,fe,ñu,cha,sil,ra,to,bi,sil1,te,ba,sil2,['catch'],[1.4100000000000819],[1.4100000000000819],0.888,beat,0.5220000000000818,0.5220000000000818,"[""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
236,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,108,Online_conjL2_un//c.cha.me26.none.none.wav,to,si,ba,sil,go,ñi,ñu,sil1,du,bi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
237,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,109,Online_conjL2_un//c.cha.me24.444.0.wav,me,ba,cha,sil,go,su,bi,sil1,du,ñu,sil2,['catch'],[0.5779999999999745],[0.5779999999999745],0.0,beat,0.5779999999999745,0.5779999999999745,"[""space""]",me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
238,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,110,Online_conjL2_un//c.cha.me27.1776.444.wav,fe,bi,me,sil,ra,mi,ba,sil1,cha,ñu,sil2,['catch'],[1.259999999999991],[1.259999999999991],0.444,no_beat,0.815999999999991,0.815999999999991,"[""space""]",me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
239,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,111,Online_conjL2_un//c.cha.me25.none.none.wav,fe,ñu,ba,sil,ra,ñi,si,sil1,te,su,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
240,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,112,Online_conjL2_un//b.fe.ra13.none.none.wav,ñu,bi,su,sil,go,mi,ba,sil1,du,cha,sil2,['false alarm'],[0.75],[0.75],none,none,,,"[""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
241,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r2,113,Online_conjL2_un//b.fe.ra15.888.1776.wav,si,me,to,sil,fe,su,ba,sil1,ra,bi,sil2,['catch'],[2.4939999999999145],[2.4939999999999145],1.776,beat,0.7179999999999145,0.7179999999999145,"[""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
242,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,114,Online_conjL2_un//b.fe.ra12.none.none.wav,go,ñi,ba,sil,du,me,si,sil1,cha,to,sil2,"['false alarm', 'false alarm']","[1.7940000000000964, 2.0109999999999673]",2.0109999999999673,none,none,,,"[""space"",""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
243,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,115,Online_conjL2_un//b.fe.ra14.0.888.wav,fe,si,ñu,sil,ra,mi,to,sil1,me,bi,sil2,['catch'],[1.759999999999991],[1.759999999999991],0.888,beat,0.8719999999999909,0.8719999999999909,"[""space""]",ra,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
244,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,116,Online_conjL2_un//c.cha.me19.none.none.wav,bi,mi,to,sil,go,ñu,si,sil1,du,ñi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
245,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r2,117,Online_conjL2_un//c.cha.me16.none.none.wav,te,mi,si,sil,fe,ñi,bi,sil1,ra,ñu,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
246,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,118,Online_conjL2_un//c.cha.me18.none.none.wav,ba,su,mi,sil,go,ñu,te,sil1,du,ñi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
247,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,119,Online_conjL2_un//c.cha.me17.1332.444.wav,bi,ba,me,sil,go,ñi,cha,sil1,du,si,sil2,['miss'],,,0.444,no_beat,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
248,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,120,Online_conjL2_un//a.go.du11.888.1776.wav,si,ba,ñu,sil,go,ñi,mi,sil1,du,te,sil2,['miss'],,,0.888,beat,,,,go,1,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
249,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,121,Online_conjL2_un//a.go.du8.none.none.wav,fe,to,ñi,sil,ra,ba,cha,sil1,ñu,bi,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
250,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,122,Online_conjL2_un//a.go.du10.0.888.wav,go,bi,ñi,sil,du,si,te,sil1,ñu,su,sil2,['miss'],,,0.0,beat,,,,go,1,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
251,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r1,123,Online_conjL2_un//a.go.du9.888.1776.wav,mi,bi,cha,sil,go,ñu,si,sil1,du,to,sil2,['catch'],[1.7290000000000418],[1.7290000000000418],0.888,beat,0.8410000000000418,0.8410000000000418,"[""space""]",go,1,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
252,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r2,124,Online_conjL2_un//c.cha.me29.none.none.wav,ba,ñu,mi,sil,fe,te,si,sil1,ra,ñi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
253,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s2,r2,125,Online_conjL2_un//c.cha.me30.0.1110.wav,cha,mi,ba,sil,fe,me,si,sil1,ra,ñi,sil2,['false alarm'],[0.7930000000003474],[0.7930000000003474],1.11,no_beat,,,"[""space""]",me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
254,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r1,126,Online_conjL2_un//c.cha.me28.222.444.wav,go,cha,me,sil,du,mi,ba,sil1,bi,to,sil2,['catch'],[1.1429999999998017],[1.1429999999998017],0.444,no_beat,0.6989999999998018,0.6989999999998018,"[""space""]",me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
255,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,2,conjunction_un,L2,unsyncopated,s1,r2,127,Online_conjL2_un//c.cha.me31.none.none.wav,fe,ñi,ba,sil,ra,si,te,sil1,ñu,mi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
256,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r1,0,Online_conjL1_syn//c.ro.fo20.none.none.wav,lu,ne,la,pu,sil,zu,cho,ki,sil1,ni,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
257,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r2,1,Online_conjL1_syn//c.ro.fo21.none.none.wav,ze,zu,la,ta,sil,ne,cho,be,sil1,ni,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
258,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s1,r2,2,Online_conjL1_syn//c.ro.fo23.1110.1332.wav,ta,ne,cho,be,sil,ro,fo,zu,sil1,ni,sil2,['miss'],,,1.332,no_beat,,,,fo,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
259,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s1,r1,3,Online_conjL1_syn//c.ro.fo22.none.none.wav,pu,fa,cho,ki,sil,ne,la,ni,sil1,ze,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
260,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s1,r1,4,Online_conjL1_syn//b.ta.be4.none.none.wav,pu,la,fo,ki,sil,cho,ze,lu,sil1,ri,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
261,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r1,5,Online_conjL1_syn//b.ta.be5.none.none.wav,la,ro,cho,pu,sil,fa,ne,ki,sil1,ze,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
262,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r1,6,Online_conjL1_syn//b.ta.be7.none.none.wav,fa,ne,lu,pu,sil,zu,fo,ki,sil1,cho,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
263,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s1,r1,7,Online_conjL1_syn//b.ta.be6.none.none.wav,pu,cho,fo,ki,sil,ni,ro,ri,sil1,lu,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
264,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r1,8,Online_conjL1_syn//d.ne.ni23.0.444.wav,ne,fo,ni,pu,sil,ri,fa,ki,sil1,lu,sil2,['catch'],[1.3669999999997344],[1.3669999999997344],0.444,no_beat,0.9229999999997344,0.9229999999997344,"[""space""]",ni,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
265,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r2,9,Online_conjL1_syn//d.ne.ni20.none.none.wav,ze,lu,ro,ta,sil,fa,ri,be,sil1,cho,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
266,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s1,r1,10,Online_conjL1_syn//d.ne.ni21.none.none.wav,pu,lu,fo,ki,sil,ze,cho,ro,sil1,zu,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
267,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r2,11,Online_conjL1_syn//d.ne.ni22.1110.0.wav,ni,ze,lu,ta,sil,ne,cho,be,sil1,zu,sil2,['catch'],[0.5929999999998472],[0.5929999999998472],0.0,beat,0.5929999999998472,0.5929999999998472,"[""space""]",ni,4,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
268,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r1,12,Online_conjL1_syn//b.ta.be2.none.none.wav,ri,ne,fo,pu,sil,zu,la,ki,sil1,lu,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
269,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r2,13,Online_conjL1_syn//b.ta.be1.666.1554.wav,ni,la,lu,ta,sil,cho,ro,be,sil1,ne,sil2,['catch'],[2.3609999999998763],[2.3609999999998763],1.554,no_beat,0.8069999999998763,0.8069999999998763,"[""space""]",be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
270,2024-02-04_23h15.00.771,Unsyncopated_study2,s107,23.0,feminino,right,españa,catalan y castellano ,Bachelor degree,no,no,B,3,conjunction_syn,L1,syncopated,s2,r2,14,Online_conjL1_syn//b.ta.be0.666.1554.wav,cho,fa,fo,ta,sil,zu,la,be,sil1,ne,sil2,['catch'],[2.211999999999989],[2.211999999999989],1.554,no_beat,0.657999999999989,0.657999999999989,"[""space""]",be,2,,,,,,,,,,,,,,,4 ,2.0,español,0.0,catalán,0.0,inglés,7.0,francés,9.0,3.0,4.0,yes,no,yes,piano,6,flauta ,6,canto,6,,,  todo genial ,45.0,yes
