Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
297,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,41,Online_whenL4//b.ja29.none.wav,bu,da,nu,sil,ci,ru,ña,sil1,lo,bo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
298,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,42,Online_whenL4//b.ja30.none.wav,zi,ci,de,sil,bo,da,lo,sil1,re,bu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
299,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,43,Online_whenL4//b.ja31.1332.wav,ci,re,da,sil,lo,pe,ja,sil1,de,ñi,sil2,['catch'],[2.1777999999972053],[2.1777999999972053],1.332,no_beat,0.8457999999972052,0.8457999999972052,"[""space""]",ja,1,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
300,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,44,Online_whenL4//d.pe30.none.wav,ru,lo,po,sil,nu,de,da,sil1,ña,ñi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
301,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,45,Online_whenL4//d.pe29.none.wav,da,po,ja,sil,bu,bo,lo,sil1,ña,de,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
302,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,46,Online_whenL4//d.pe28.none.wav,bo,nu,lo,sil,ru,re,bu,sil1,po,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
303,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,47,Online_whenL4//d.pe31.1332.wav,bu,re,ru,sil,ja,de,pe,sil1,ci,zi,sil2,['catch'],[2.0193000000008396],[2.0193000000008396],1.332,no_beat,0.6873000000008396,0.6873000000008396,"[""space""]",pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
304,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,48,Online_whenL4//d.pe18.none.wav,zi,re,po,sil,bo,ja,ci,sil1,ru,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
305,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,49,Online_whenL4//d.pe16.888.wav,lo,bu,zi,sil,pe,ñi,da,sil1,ci,ña,sil2,['catch'],[1.5340000000001055],[1.5340000000001055],0.888,beat,0.6460000000001055,0.6460000000001055,"[""space""]",pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
306,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,50,Online_whenL4//d.pe17.444.wav,ci,ru,pe,sil,ña,bu,zi,sil1,ñi,nu,sil2,['catch'],[1.178400000002057],[1.178400000002057],0.444,no_beat,0.734400000002057,0.734400000002057,"[""space""]",pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
307,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,51,Online_whenL4//d.pe19.none.wav,nu,ci,ñi,sil,de,po,ru,sil1,ña,zi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
308,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,52,Online_whenL4//c.bu1.none.wav,lo,pe,po,sil,ci,ja,de,sil1,bo,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
309,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,53,Online_whenL4//c.bu3.none.wav,ja,de,pe,sil,ña,ñi,bo,sil1,nu,po,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
310,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,54,Online_whenL4//c.bu2.1110.wav,lo,bo,ci,sil,da,bu,ñi,sil1,ja,de,sil2,['catch'],[1.987500000000182],[1.987500000000182],1.11,no_beat,0.8775000000001818,0.8775000000001818,"[""space""]",bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
311,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,55,Online_whenL4//c.bu0.888.wav,ci,ñi,ja,sil,bu,da,ru,sil1,po,nu,sil2,['catch'],[1.718300000000454],[1.718300000000454],0.888,beat,0.830300000000454,0.830300000000454,"[""space""]",bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
312,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,56,Online_whenL4//a.lo27.none.wav,ci,nu,ñi,sil,da,ru,ja,sil1,po,bu,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
313,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,57,Online_whenL4//a.lo25.none.wav,ñi,ja,ru,sil,bo,ci,ña,sil1,de,zi,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
314,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,58,Online_whenL4//a.lo26.1998.wav,po,ja,bu,sil,ci,pe,ru,sil1,ñi,lo,sil2,['catch_delay'],[0.9443999999983281],[0.9443999999983281],1.998,no_beat,0.944399999998328,0.944399999998328,,lo,2,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
315,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,59,Online_whenL4//a.lo24.1776.wav,de,ja,ci,sil,re,ña,po,sil1,lo,bu,sil2,['catch'],"[0.278399999998328, 2.62789999999859]",[2.62789999999859],1.776,beat,0.8518999999985899,0.8518999999985899,"[""space"",""space""]",lo,2,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
316,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,60,Online_whenL4//c.bu9.444.wav,bo,ja,bu,sil,lo,re,pe,sil1,ci,po,sil2,['miss'],,,0.444,no_beat,,,,bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
317,2024-02-19_20h04.52.495,Unsyncopated_study2,s114,18.0,feminino,right,Espana,Espanol,Upper secondary,no,no,A,3,when,L4,unsyncopated,when,when,61,Online_whenL4//c.bu8.444.wav,nu,bo,bu,sil,ñi,re,zi,sil1,pe,ci,sil2,['catch'],[1.1961999999994077],[1.1961999999994077],0.444,no_beat,0.7521999999994078,0.7521999999994078,"[""space""]",bu,3,,,,,,,,,,,,,,,3 ,3.0,Castellano,0.0,Ingles,5.0,Catalan,10.0,4.0,3.0,yes,no,no,Canto,5,Piano,5,,,Nada,75.0,yes
