Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
408,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,16,Online_whatL2//c.cha.me26.444.1110.wav,mi,bi,cha,sil,go,me,ño,sil1,du,te,sil2,['catch'],[0.8572999999992135],[0.8572999999992135],0.444,no_beat,0.4132999999992134,0.4132999999992134,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
409,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,17,Online_whatL2//c.cha.me25.none.none.wav,fe,te,mi,sil,ra,ñu,si,sil2,ba,bi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
410,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,18,Online_whatL2//c.cha.me24.0.444.wav,cha,te,me,sil,go,ba,ño,sil2,du,si,sil1,['catch'],[0.48640000000023065],[0.48640000000023065],0.0,beat,0.4864000000002306,0.4864000000002306,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
411,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,19,Online_whatL2//c.cha.me27.none.none.wav,fe,si,ñu,sil2,ra,ño,ba,sil,te,bi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
412,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,20,Online_whatL2//c.cha.me22.0.1110.wav,cha,to,su,sil,go,me,ño,sil1,du,ba,sil2,['catch'],[0.6037000000010266],[0.6037000000010266],0.0,beat,0.6037000000010266,0.6037000000010266,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
413,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,21,Online_whatL2//c.cha.me20.444.1332.wav,fe,si,cha,sil,ra,bi,me,sil2,ño,mi,sil1,['catch'],[1.2314000000001215],[1.2314000000001215],0.444,no_beat,0.7874000000001216,0.7874000000001216,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
414,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,22,Online_whatL2//c.cha.me23.none.none.wav,si,ñu,te,sil,fe,ba,su,sil2,ra,to,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
415,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,23,Online_whatL2//c.cha.me21.none.none.wav,go,mi,bi,sil,du,si,su,sil2,te,ba,sil1,['false alarm'],[0.5569000000004962],[0.5569000000004962],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
416,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,24,Online_whatL2//b.fe.ra11.888.1776.wav,ño,me,su,sil,fe,bi,ñu,sil1,ra,ba,sil2,['miss'],,,0.888,beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
417,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,25,Online_whatL2//b.fe.ra8.1110.1998.wav,si,me,bi,sil2,fe,te,ba,sil,ra,mi,sil1,['miss'],,,1.11,no_beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
418,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,26,Online_whatL2//b.fe.ra10.none.none.wav,go,ñu,ño,sil,du,cha,mi,sil2,to,si,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
419,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,27,Online_whatL2//b.fe.ra9.none.none.wav,go,mi,bi,sil,du,to,te,sil1,ño,si,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
420,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,28,Online_whatL2//d.si.ñu24.none.none.wav,fe,ba,cha,sil2,ra,to,mi,sil,te,bi,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
421,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,29,Online_whatL2//d.si.ñu26.none.none.wav,mi,cha,te,sil,go,ño,su,sil2,du,me,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
422,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,30,Online_whatL2//d.si.ñu25.none.none.wav,go,te,su,sil,du,to,ba,sil2,cha,mi,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
423,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,31,Online_whatL2//d.si.ñu27.none.none.wav,su,te,bi,sil,fe,cha,ño,sil2,ra,ba,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
424,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,32,Online_whatL2//b.fe.ra24.none.none.wav,si,cha,su,sil2,go,mi,me,sil,du,bi,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
425,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,33,Online_whatL2//b.fe.ra27.none.none.wav,mi,me,su,sil,go,cha,ño,sil2,du,te,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
426,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,34,Online_whatL2//b.fe.ra26.1110.1998.wav,si,me,bi,sil2,fe,cha,te,sil,ra,to,sil1,['miss'],,,1.11,no_beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
427,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,35,Online_whatL2//b.fe.ra25.0.888.wav,fe,to,si,sil,ra,mi,su,sil2,cha,ño,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
428,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,36,Online_whatL2//d.si.ñu5.none.none.wav,go,to,me,sil2,du,mi,ño,sil,ba,su,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
429,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,37,Online_whatL2//d.si.ñu4.1776.1110.wav,fe,su,to,sil,ra,ñu,cha,sil1,si,me,sil2,['miss'],,,1.776,beat,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
430,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,38,Online_whatL2//d.si.ñu7.1332.0.wav,ñu,to,me,sil,fe,su,si,sil1,ra,bi,sil2,['catch'],[1.9039000000002488],[1.9039000000002488],1.332,no_beat,0.5719000000002488,0.5719000000002488,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
431,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,39,Online_whatL2//d.si.ñu6.none.none.wav,te,me,mi,sil2,go,su,to,sil,du,bi,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
432,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,40,Online_whatL2//a.go.du30.888.1776.wav,cha,me,te,sil,go,ba,mi,sil1,du,bi,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
433,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,41,Online_whatL2//a.go.du29.none.none.wav,fe,ñu,mi,sil,ra,cha,su,sil2,te,bi,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
434,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,42,Online_whatL2//a.go.du31.none.none.wav,cha,su,mi,sil,fe,ño,si,sil2,ra,te,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
435,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,43,Online_whatL2//a.go.du28.0.888.wav,go,ñu,mi,sil,du,ba,ño,sil1,me,su,sil2,['miss'],,,0.888,beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
436,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,44,Online_whatL2//d.si.ñu2.none.none.wav,mi,ño,ba,sil,go,te,cha,sil1,du,su,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
437,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,45,Online_whatL2//d.si.ñu1.none.none.wav,te,ño,bi,sil,fe,cha,to,sil1,ra,mi,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
438,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,46,Online_whatL2//d.si.ñu0.0.444.wav,si,mi,ñu,sil,go,ba,te,sil2,du,to,sil1,['catch'],[0.8082999999987805],[0.8082999999987805],0.0,beat,0.8082999999987805,0.8082999999987805,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
439,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,47,Online_whatL2//d.si.ñu3.0.444.wav,si,ba,ñu,sil2,fe,te,cha,sil,ra,ño,sil1,['miss'],,,0.0,beat,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
440,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,48,Online_whatL2//d.si.ñu15.none.none.wav,su,te,mi,sil2,fe,ño,bi,sil,ra,cha,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
441,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,49,Online_whatL2//d.si.ñu14.none.none.wav,fe,te,cha,sil,ra,mi,ba,sil1,bi,ño,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
442,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,50,Online_whatL2//d.si.ñu13.444.0.wav,ñu,te,si,sil,fe,bi,cha,sil1,ra,ba,sil2,['catch'],[0.9354000000007545],[0.9354000000007545],0.444,no_beat,0.4914000000007545,0.4914000000007545,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
443,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,51,Online_whatL2//d.si.ñu12.222.444.wav,go,si,ñu,sil,du,ba,me,sil1,bi,to,sil2,['miss'],,,0.222,no_beat,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
444,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,52,Online_whatL2//c.cha.me10.222.1110.wav,fe,cha,ño,sil,ra,me,su,sil1,si,to,sil2,['catch'],[0.6821000000013555],[0.6821000000013555],0.222,no_beat,0.4601000000013555,0.4601000000013555,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
