Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
244,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r2,116,Online_whatL3//b.ñe.sa25.0.888.wav,ñe,di,do,sil,sa,ko,le,sil2,gu,ka,sil1,['catch'],[0.6855999999941105],[0.6855999999941105],0.0,beat,0.6855999999941105,0.6855999999941105,"[""space""]",sa,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
245,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r1,117,Online_whatL3//b.ñe.sa26.none.none.wav,chu,di,ga,sil,mo,li,le,sil2,ka,ko,sil1,['-'],,,none,none,,,,sa,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
246,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s2,r2,118,Online_whatL3//b.ñe.sa27.1110.1998.wav,ga,je,fu,sil2,ñe,li,gu,sil,sa,ka,sil1,['catch'],[2.097100000023829],[2.097100000023829],1.11,no_beat,0.987100000023829,0.987100000023829,"[""space""]",sa,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
247,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r2,119,Online_whatL3//b.ñe.sa24.0.888.wav,ñe,je,ga,sil,sa,di,ji,sil1,li,ka,sil2,['catch'],[0.7276000000238128],[0.7276000000238128],0.0,beat,0.7276000000238128,0.7276000000238128,"[""space""]",sa,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
248,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r2,120,Online_whatL3//a.chu.mo21.none.none.wav,ñe,ko,do,sil,sa,li,ji,sil1,gu,ka,sil2,['-'],,,none,none,,,,chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
249,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s2,r1,121,Online_whatL3//a.chu.mo23.888.1998.wav,fu,ko,li,sil,chu,ga,je,sil2,mo,ji,sil1,['catch'],[2.4608999999759362],[2.4608999999759362],1.998,no_beat,0.4628999999759362,0.4628999999759362,"[""space""]",chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
250,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r2,122,Online_whatL3//a.chu.mo22.none.none.wav,ñe,gu,fu,sil,sa,di,li,sil1,do,ji,sil2,['-'],,,none,none,,,,chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
251,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s2,r1,123,Online_whatL3//a.chu.mo20.888.1776.wav,ko,fu,ka,sil,chu,le,do,sil1,mo,je,sil2,['catch'],[2.596900000006144],[2.596900000006144],1.776,beat,0.8209000000061442,0.8209000000061442,"[""space""]",chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
252,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r1,124,Online_whatL3//a.chu.mo14.0.888.wav,chu,fu,do,sil,mo,ko,je,sil2,ga,ji,sil1,['catch'],[2.4565000000000055],[2.4565000000000055],0.888,beat,,1.5685000000000056,"[""space""]",chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
253,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s2,r1,125,Online_whatL3//a.chu.mo12.1110.1998.wav,gu,do,le,sil2,chu,ko,ji,sil,mo,li,sil1,['catch'],[2.58319999998821],[2.58319999998821],1.998,no_beat,0.58519999998821,0.58519999998821,"[""space""]",chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
254,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s1,r2,126,Online_whatL3//a.chu.mo15.none.none.wav,ñe,gu,li,sil,sa,ko,ji,sil2,je,ka,sil1,['-'],,,none,none,,,,chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
255,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,2,what,L3,unsyncopated,s2,r2,127,Online_whatL3//a.chu.mo13.none.none.wav,ko,ka,li,sil2,ñe,fu,gu,sil,sa,ji,sil1,['-'],,,none,none,,,,chu,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
256,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,0,Online_whenL4//b.ja7.none.wav,de,bo,zi,sil,ru,pe,da,sil1,po,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
257,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,1,Online_whenL4//b.ja5.none.wav,re,pe,ña,sil,bu,po,ci,sil1,lo,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
258,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,2,Online_whenL4//b.ja6.1332.wav,pe,ña,de,sil,bo,ci,ja,sil1,lo,po,sil2,['catch'],[2.0012000000178887],[2.0012000000178887],1.332,no_beat,0.6692000000178886,0.6692000000178886,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
259,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,3,Online_whenL4//b.ja4.none.wav,ñi,nu,ru,sil,po,de,da,sil1,re,lo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
260,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,4,Online_whenL4//d.pe9.none.wav,de,bu,da,sil,zi,ña,nu,sil1,ci,re,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
261,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,5,Online_whenL4//d.pe11.none.wav,re,da,zi,sil,bu,lo,ña,sil1,ci,po,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
262,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,6,Online_whenL4//d.pe8.1998.wav,bo,ru,ña,sil,nu,ñi,ja,sil1,po,pe,sil2,['catch'],[2.5667000000175904],[2.5667000000175904],1.998,no_beat,0.5687000000175904,0.5687000000175904,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
263,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,7,Online_whenL4//d.pe10.888.wav,da,zi,po,sil,pe,lo,ru,sil1,ci,re,sil2,['catch'],[1.518500000000131],[1.518500000000131],0.888,beat,0.630500000000131,0.630500000000131,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
264,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,8,Online_whenL4//b.ja16.1110.wav,re,ci,bu,sil,de,ja,ru,sil1,pe,nu,sil2,['catch'],[1.8397000000177286],[1.8397000000177286],1.11,no_beat,0.7297000000177285,0.7297000000177285,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
265,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,9,Online_whenL4//b.ja19.none.wav,ñi,da,nu,sil,ña,bo,de,sil1,po,lo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
266,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,10,Online_whenL4//b.ja17.none.wav,pe,ru,ñi,sil,zi,lo,re,sil1,de,bu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
267,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,11,Online_whenL4//b.ja18.none.wav,bo,re,ru,sil,de,lo,zi,sil1,ci,ña,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
268,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,12,Online_whenL4//c.bu31.none.wav,ru,bo,ci,sil,lo,po,pe,sil1,zi,ña,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
269,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,13,Online_whenL4//c.bu28.1998.wav,ñi,re,ru,sil,ja,zi,ña,sil1,pe,bu,sil2,['catch'],[2.653900000005706],[2.653900000005706],1.998,no_beat,0.6559000000057058,0.6559000000057058,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
270,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,14,Online_whenL4//c.bu29.none.wav,ja,nu,po,sil,da,re,de,sil1,ru,ci,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
271,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,15,Online_whenL4//c.bu30.none.wav,ña,ru,lo,sil,bo,ci,ñi,sil1,nu,po,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
272,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,16,Online_whenL4//a.lo16.none.wav,po,bu,re,sil,ja,pe,zi,sil1,da,ña,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
273,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,17,Online_whenL4//a.lo18.none.wav,re,ñi,de,sil,nu,bo,ña,sil1,ru,zi,sil2,['false alarm'],[0.2527000000177395],[0.2527000000177395],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
274,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,18,Online_whenL4//a.lo19.0.wav,lo,ru,po,sil,pe,bu,re,sil1,nu,bo,sil2,['catch'],[0.47009999999409047],[0.47009999999409047],0.0,beat,0.4700999999940904,0.4700999999940904,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
275,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,19,Online_whenL4//a.lo17.888.wav,ci,de,re,sil,lo,ru,da,sil1,ñi,zi,sil2,['catch'],[1.682900000006157],[1.682900000006157],0.888,beat,0.7949000000061569,0.7949000000061569,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
276,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,20,Online_whenL4//d.pe24.0.wav,pe,de,re,sil,zi,ña,bo,sil1,ja,ñi,sil2,['catch'],[0.6159999999999854],[0.6159999999999854],0.0,beat,0.6159999999999854,0.6159999999999854,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
277,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,21,Online_whenL4//d.pe26.none.wav,lo,re,ña,sil,bo,po,ñi,sil1,zi,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
278,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,22,Online_whenL4//d.pe25.none.wav,re,bu,ja,sil,da,bo,ci,sil1,nu,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
279,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,23,Online_whenL4//d.pe27.222.wav,ru,pe,nu,sil,zi,ña,ci,sil1,ñi,bu,sil2,['catch'],[1.0917999999824133],[1.0917999999824133],0.222,no_beat,0.8697999999824133,0.8697999999824133,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
280,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,24,Online_whenL4//c.bu7.none.wav,lo,ci,ja,sil,pe,ñi,da,sil1,re,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
281,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,25,Online_whenL4//c.bu4.none.wav,ru,ña,ja,sil,ñi,de,ci,sil1,po,zi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
282,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,26,Online_whenL4//c.bu5.444.wav,ci,ñi,bu,sil,po,nu,ña,sil1,pe,zi,sil2,['miss'],,,0.444,no_beat,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
283,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,27,Online_whenL4//c.bu6.none.wav,nu,de,ci,sil,ru,zi,ña,sil1,po,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
284,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,28,Online_whenL4//d.pe18.none.wav,zi,re,po,sil,bo,ja,ci,sil1,ru,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
285,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,29,Online_whenL4//d.pe17.444.wav,ci,ru,pe,sil,ña,bu,zi,sil1,ñi,nu,sil2,['catch'],[1.4184999999997672],[1.4184999999997672],0.444,no_beat,0.9744999999997672,0.9744999999997672,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
286,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,30,Online_whenL4//d.pe16.888.wav,lo,bu,zi,sil,pe,ñi,da,sil1,ci,ña,sil2,['miss'],,,0.888,beat,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
287,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,31,Online_whenL4//d.pe19.none.wav,nu,ci,ñi,sil,de,po,ru,sil1,ña,zi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
288,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,32,Online_whenL4//c.bu22.none.wav,nu,ci,ña,sil,re,ñi,ru,sil1,zi,pe,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
289,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,33,Online_whenL4//c.bu21.1332.wav,zi,pe,ci,sil,ña,nu,bu,sil1,bo,ru,sil2,['catch'],[2.0823000000118554],[2.0823000000118554],1.332,no_beat,0.7503000000118554,0.7503000000118554,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
290,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,34,Online_whenL4//c.bu20.1332.wav,lo,re,ru,sil,ña,de,bu,sil1,zi,ci,sil2,['miss'],,,1.332,no_beat,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
291,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,35,Online_whenL4//c.bu23.none.wav,ña,nu,pe,sil,ru,ja,bo,sil1,re,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
292,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,36,Online_whenL4//b.ja10.none.wav,bu,lo,pe,sil,zi,po,ru,sil1,ci,de,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
293,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,37,Online_whenL4//b.ja9.0.wav,ja,ci,re,sil,de,zi,pe,sil1,po,bu,sil2,['catch'],[0.595199999988381],[0.595199999988381],0.0,beat,0.595199999988381,0.595199999988381,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
294,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,38,Online_whenL4//b.ja8.1998.wav,nu,de,da,sil,re,pe,ña,sil1,bu,ja,sil2,['catch'],[2.6198000000117645],[2.6198000000117645],1.998,no_beat,0.6218000000117645,0.6218000000117645,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
295,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,3,when,L4,unsyncopated,when,when,39,Online_whenL4//b.ja11.444.wav,po,da,ja,sil,nu,ru,bo,sil1,pe,de,sil2,['catch'],[1.2633000000118955],[1.2633000000118955],0.444,no_beat,0.8193000000118955,0.8193000000118955,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
