Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
253,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,125,Online_whenL2//d.si10.none.wav,to,bi,fe,sil,me,mi,ra,sil1,ba,cha,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
254,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,126,Online_whenL2//d.si11.none.wav,to,mi,me,sil,ra,ñu,cha,sil1,su,du,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
255,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,127,Online_whenL2//d.si9.none.wav,du,su,to,sil,ba,ra,mi,sil1,te,ño,sil2,['false alarm'],[0.4660000000001219],[0.4660000000001219],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
256,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,128,Online_whenL2//a.du23.888.wav,si,fe,to,sil,du,su,ño,sil1,me,ba,sil2,['catch'],[1.664599999964139],[1.664599999964139],0.888,beat,0.776599999964139,0.776599999964139,"[""space""]",du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
257,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,129,Online_whenL2//a.du22.444.wav,me,fe,du,sil,to,ba,te,sil1,su,ñu,sil2,['miss'],,,0.444,no_beat,,,,du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
258,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,130,Online_whenL2//a.du20.none.wav,su,go,te,sil,ra,si,bi,sil1,ñu,cha,sil2,['false alarm'],[2.2590000000000146],[2.2590000000000146],none,none,,,"[""space""]",du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
259,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,131,Online_whenL2//a.du21.none.wav,cha,si,bi,sil,ñu,ra,ño,sil1,ba,go,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
260,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,132,Online_whenL2//a.du25.444.wav,ñu,cha,du,sil,mi,su,si,sil1,go,me,sil2,['catch'],[1.354899999976169],[1.354899999976169],0.444,no_beat,0.9108999999761692,0.9108999999761692,"[""space""]",du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
261,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,133,Online_whenL2//a.du26.none.wav,bi,ra,te,sil,ba,si,ño,sil1,go,to,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
262,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,134,Online_whenL2//a.du24.222.wav,me,du,to,sil,su,te,ra,sil1,bi,ñu,sil2,['miss'],,,0.222,no_beat,,,,du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
263,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,2,when,L2,unsyncopated,when,when,135,Online_whenL2//a.du27.none.wav,su,go,bi,sil,fe,to,ño,sil1,si,te,sil2,['-'],,,none,none,,,,du,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
264,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,0,Online_conjL4_un//c.bu.da23.none.none.wav,po,ru,pe,sil,zi,re,ña,sil1,lo,ci,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
265,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,1,Online_conjL4_un//c.bu.da20.1332.222.wav,zi,da,pe,sil,lo,ñi,bu,sil1,po,de,sil2,['catch'],[0.9811000000236163],[0.9811000000236163],0.222,no_beat,0.7591000000236163,0.7591000000236163,"[""space""]",da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
266,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,2,Online_conjL4_un//c.bu.da22.1110.0.wav,da,ci,bo,sil,zi,bu,ru,sil1,lo,pe,sil2,['catch'],[0.8556000000235144],[0.8556000000235144],0.0,beat,0.8556000000235144,0.8556000000235144,"[""space""]",da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
267,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,3,Online_conjL4_un//c.bu.da21.none.none.wav,de,bo,ñi,sil,ja,ci,po,sil1,nu,re,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
268,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,4,Online_conjL4_un//a.zi.lo19.none.none.wav,ja,bo,po,sil,nu,pe,re,sil1,ci,ña,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
269,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,5,Online_conjL4_un//a.zi.lo16.0.888.wav,zi,ci,ru,sil,lo,bu,de,sil1,da,po,sil2,['catch'],[0.7709000000359083],[0.7709000000359083],0.0,beat,0.7709000000359083,0.7709000000359083,"[""space""]",zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
270,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,6,Online_conjL4_un//a.zi.lo18.888.1776.wav,po,da,ña,sil,zi,re,ci,sil1,lo,de,sil2,['catch'],[1.6875],[1.6875],0.888,beat,0.7995,0.7995,"[""space""]",zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
271,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,7,Online_conjL4_un//a.zi.lo17.none.none.wav,re,pe,ru,sil,ja,bu,ña,sil1,nu,po,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
272,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,8,Online_conjL4_un//c.bu.da9.none.none.wav,ja,re,ñi,sil,nu,ña,de,sil1,bo,po,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
273,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,9,Online_conjL4_un//c.bu.da11.none.none.wav,ja,bo,ñi,sil,nu,pe,re,sil1,ci,ña,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
274,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,10,Online_conjL4_un//c.bu.da10.0.1110.wav,bu,po,ña,sil,ja,da,ru,sil1,nu,ñi,sil2,['catch'],[1.8378999999763437],[1.8378999999763437],1.11,no_beat,0.7278999999763436,0.7278999999763436,"[""space""]",da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
275,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,11,Online_conjL4_un//c.bu.da8.1332.444.wav,ña,ñi,da,sil,ja,ru,bu,sil1,nu,ci,sil2,['catch'],[1.31040000003577],[1.31040000003577],0.444,no_beat,0.8664000000357701,0.8664000000357701,"[""space""]",da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
276,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,12,Online_conjL4_un//b.ja.nu0.none.none.wav,de,ru,da,sil,zi,re,pe,sil1,lo,bu,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
277,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,13,Online_conjL4_un//b.ja.nu3.0.888.wav,ja,ña,re,sil,nu,bo,po,sil1,ci,ñi,sil2,['catch'],[1.8381999999883192],[1.8381999999883192],0.888,beat,0.9501999999883192,0.9501999999883192,"[""space""]",nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
278,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,14,Online_conjL4_un//b.ja.nu1.none.none.wav,bo,ci,ru,sil,zi,re,da,sil1,lo,de,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
279,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,15,Online_conjL4_un//b.ja.nu2.888.1776.wav,po,ci,bu,sil,ja,pe,ru,sil1,nu,de,sil2,['miss'],,,1.776,beat,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
280,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,16,Online_conjL4_un//a.zi.lo0.888.1776.wav,ñi,bu,ci,sil,zi,da,pe,sil1,lo,re,sil2,['catch'],[1.6834999999996398],[1.6834999999996398],0.888,beat,0.7954999999996398,0.7954999999996398,"[""space""]",zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
281,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,17,Online_conjL4_un//a.zi.lo3.none.none.wav,ja,bu,re,sil,nu,pe,ñi,sil1,ru,ci,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
282,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,18,Online_conjL4_un//a.zi.lo2.0.888.wav,zi,ña,re,sil,lo,de,pe,sil1,bu,po,sil2,"['catch', 'false alarm']","[0.054899999976441904, 1.1601000000241584]",[0.054899999976441904],0.0,beat,0.0548999999764419,0.0548999999764419,"[""space"",""space""]",zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
283,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,19,Online_conjL4_un//a.zi.lo1.0.888.wav,zi,ña,ci,sil,lo,po,pe,sil1,bo,da,sil2,['catch'],[0.6731999999879008],[0.6731999999879008],0.0,beat,0.6731999999879008,0.6731999999879008,"[""space""]",zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
284,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,20,Online_conjL4_un//c.bu.da19.none.none.wav,ña,ru,pe,sil,zi,re,ñi,sil1,lo,de,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
285,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,21,Online_conjL4_un//c.bu.da18.1110.222.wav,ja,da,re,sil,nu,bu,ru,sil1,bo,pe,sil2,['miss'],,,0.222,no_beat,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
286,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,22,Online_conjL4_un//c.bu.da16.none.none.wav,ja,de,ñi,sil,nu,pe,ru,sil1,re,ci,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
287,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,23,Online_conjL4_un//c.bu.da17.none.none.wav,ru,de,re,sil,zi,ci,po,sil1,lo,pe,sil2,['-'],,,none,none,,,,da,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
288,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,24,Online_conjL4_un//d.pe.po25.none.none.wav,re,bu,ña,sil,ja,bo,de,sil1,nu,da,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
289,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,25,Online_conjL4_un//d.pe.po26.none.none.wav,ci,bo,bu,sil,zi,re,ru,sil1,lo,ñi,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
290,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,26,Online_conjL4_un//d.pe.po27.none.none.wav,ru,ci,bo,sil,ja,de,ñi,sil1,nu,ña,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
291,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,27,Online_conjL4_un//d.pe.po24.444.1110.wav,de,da,pe,sil,zi,po,re,sil1,lo,bu,sil2,['catch'],[2.055000000000291],[2.055000000000291],1.11,no_beat,0.9450000000002908,0.9450000000002908,"[""space""]",po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
292,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,28,Online_conjL4_un//b.ja.nu4.none.none.wav,ru,pe,bo,sil,zi,ña,ci,sil1,lo,da,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
293,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,29,Online_conjL4_un//b.ja.nu7.888.1776.wav,pe,bu,bo,sil,ja,de,da,sil1,nu,ña,sil2,['catch'],[2.4611000000236345],[2.4611000000236345],1.776,beat,0.6851000000236345,0.6851000000236345,"[""space""]",nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
294,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,30,Online_conjL4_un//b.ja.nu6.none.none.wav,zi,de,bo,sil,lo,ñi,da,sil1,ña,bu,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
295,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,31,Online_conjL4_un//b.ja.nu5.none.none.wav,zi,ci,ñi,sil,lo,bo,da,sil1,po,ña,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
296,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,32,Online_conjL4_un//d.pe.po10.1332.444.wav,re,ñi,po,sil,ja,bu,pe,sil1,nu,ru,sil2,['catch'],[1.1301999999882355],[1.1301999999882355],0.444,no_beat,0.6861999999882356,0.6861999999882356,"[""space""]",po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
297,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,33,Online_conjL4_un//d.pe.po9.222.1110.wav,zi,pe,bo,sil,lo,po,de,sil1,ru,re,sil2,['miss'],,,1.11,no_beat,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
298,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,34,Online_conjL4_un//d.pe.po8.none.none.wav,ña,re,ci,sil,zi,ru,ñi,sil1,lo,de,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
299,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r1,35,Online_conjL4_un//d.pe.po11.1110.222.wav,bo,po,da,sil,zi,pe,de,sil1,lo,ñi,sil2,['miss'],,,0.222,no_beat,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
300,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,36,Online_conjL4_un//d.pe.po18.none.none.wav,ja,ña,ñi,sil,nu,de,ru,sil1,da,bo,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
301,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,37,Online_conjL4_un//d.pe.po19.none.none.wav,zi,da,ña,sil,lo,bo,bu,sil1,ñi,re,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
302,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,38,Online_conjL4_un//d.pe.po16.1776.444.wav,ja,re,po,sil,nu,da,bu,sil1,pe,bo,sil2,['catch'],[1.2595000000001164],[1.2595000000001164],0.444,no_beat,0.8155000000001165,0.8155000000001165,"[""space""]",po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
303,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,39,Online_conjL4_un//d.pe.po17.222.444.wav,re,pe,po,sil,ja,ci,ña,sil1,nu,bo,sil2,['catch'],[1.0952999999522035],[1.0952999999522035],0.444,no_beat,0.6512999999522036,0.6512999999522036,"[""space""]",po,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
304,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,40,Online_conjL4_un//b.ja.nu12.0.888.wav,ja,ñi,ci,sil,nu,ña,pe,sil1,da,bu,sil2,['catch'],[1.8311999999878026],[1.8311999999878026],0.888,beat,0.9431999999878026,0.9431999999878026,"[""space""]",nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
305,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,41,Online_conjL4_un//b.ja.nu15.0.888.wav,ja,bu,re,sil,nu,pe,bo,sil1,ñi,ci,sil2,['miss'],,,0.888,beat,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
306,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s2,r2,42,Online_conjL4_un//b.ja.nu14.888.1776.wav,ru,ñi,re,sil,ja,pe,po,sil1,nu,da,sil2,['catch'],[2.4536999999882028],[2.4536999999882028],1.776,beat,0.6776999999882027,0.6776999999882027,"[""space""]",nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
307,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r1,43,Online_conjL4_un//b.ja.nu13.none.none.wav,zi,pe,de,sil,lo,bu,ru,sil1,ñi,ña,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
308,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,3,conjunction_un,L4,unsyncopated,s1,r2,44,Online_conjL4_un//a.zi.lo4.none.none.wav,ja,da,ñi,sil,nu,pe,re,sil1,bu,bo,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
