Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,lang_6,age_l6,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
109,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,109,Online_whenL3//d.ji26.none.wav,chu,fu,je,sil,ko,gu,ka,sil1,mo,di,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
110,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,110,Online_whenL3//d.ji25.none.wav,do,li,je,sil,fu,ka,mo,sil1,ñe,di,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
111,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,111,Online_whenL3//d.ji24.1998.wav,do,sa,gu,sil,li,chu,ka,sil1,ko,ji,sil2,['catch_delay'],[0.7019999999999447],[0.7019999999999447],1.998,no_beat,0.7019999999999447,0.7019999999999447,,ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
112,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,112,Online_whenL3//c.gu11.1110.wav,do,mo,ñe,sil,ga,gu,li,sil1,di,le,sil2,['catch'],"[0.03599999999994452, 1.9318000001907194]",[1.9318000001907194],1.11,no_beat,0.8218000001907193,0.8218000001907193,"[""space"",""space""]",gu,3,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
113,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,113,Online_whenL3//c.gu10.none.wav,ji,je,mo,sil,li,do,le,sil1,ka,chu,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
114,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,114,Online_whenL3//c.gu9.none.wav,di,ko,le,sil,sa,ji,li,sil1,ka,mo,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
115,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,115,Online_whenL3//c.gu8.1332.wav,ka,ñe,li,sil,ko,le,gu,sil1,sa,fu,sil2,['miss'],,,1.332,no_beat,,,,gu,3,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
116,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,116,Online_whenL3//d.ji11.none.wav,ñe,je,fu,sil,mo,ka,li,sil1,ko,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
117,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,117,Online_whenL3//d.ji9.1776.wav,chu,ñe,li,sil,ga,di,gu,sil1,ji,fu,sil2,['catch_delay'],[0.9084000000953785],[0.9084000000953785],1.776,beat,0.9084000000953784,0.9084000000953784,,ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
118,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,118,Online_whenL3//d.ji8.none.wav,je,ko,ñe,sil,chu,ga,do,sil1,li,gu,sil2,['-'],[0.020400000095378346],[0.020400000095378346],none,none,,,"[""space""]",ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
119,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,119,Online_whenL3//d.ji10.444.wav,do,ga,ji,sil,di,sa,chu,sil1,ka,ko,sil2,['catch'],[1.4394999999999527],[1.4394999999999527],0.444,no_beat,0.9954999999999528,0.9954999999999528,"[""space""]",ji,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
120,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,120,Online_whenL3//b.ñe1.1998.wav,ka,ko,je,sil,ga,gu,di,sil1,sa,ñe,sil2,['catch_delay'],[0.8674000000953048],[0.8674000000953048],1.998,no_beat,0.8674000000953048,0.8674000000953048,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
121,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,121,Online_whenL3//b.ñe2.888.wav,ji,li,do,sil,ñe,mo,ga,sil1,le,fu,sil2,['miss'],[0.20140000009530468],[0.20140000009530468],0.888,beat,,,"[""space""]",ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
122,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,122,Online_whenL3//b.ñe3.none.wav,chu,ko,mo,sil,li,je,ji,sil1,fu,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
123,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,123,Online_whenL3//b.ñe0.222.wav,ka,ñe,gu,sil,ga,le,chu,sil1,fu,do,sil2,['catch'],[1.270899999618564],[1.270899999618564],0.222,no_beat,1.048899999618564,1.048899999618564,"[""space""]",ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
124,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,124,Online_whenL3//b.ñe11.none.wav,ka,ji,li,sil,ko,ga,sa,sil1,mo,di,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
125,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,125,Online_whenL3//b.ñe9.1110.wav,fu,do,ka,sil,li,ñe,chu,sil1,ko,ji,sil2,['catch'],[2.1274000000953492],[2.1274000000953492],1.11,no_beat,1.0174000000953491,1.0174000000953491,"[""space""]",ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
126,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,126,Online_whenL3//b.ñe10.none.wav,ga,fu,le,sil,chu,ko,ka,sil1,mo,je,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
127,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,127,Online_whenL3//b.ñe8.none.wav,le,do,ko,sil,gu,mo,fu,sil1,ji,sa,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
128,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,128,Online_whenL3//b.ñe23.1776.wav,je,ka,ji,sil,mo,gu,do,sil1,ñe,le,sil2,['catch_delay'],[0.9089000000953666],[0.9089000000953666],1.776,beat,0.9089000000953666,0.9089000000953666,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
129,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,129,Online_whenL3//b.ñe22.none.wav,fu,li,ko,sil,mo,je,le,sil1,sa,ka,sil2,['-'],[0.020900000095366522],[0.020900000095366522],none,none,,,"[""space""]",ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
130,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,130,Online_whenL3//b.ñe20.none.wav,li,gu,di,sil,ko,ka,ga,sil1,sa,chu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
131,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,131,Online_whenL3//b.ñe21.1998.wav,gu,li,le,sil,fu,do,di,sil1,sa,ñe,sil2,['catch_delay'],[0.7932000002861661],[0.7932000002861661],1.998,no_beat,0.7932000002861661,0.7932000002861661,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
132,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,132,Online_whenL3//b.ñe34.444.wav,fu,ka,ñe,sil,ko,do,chu,sil1,ga,je,sil2,['catch'],"[0.12720000028616596, 1.725500000000011]",[1.725500000000011],0.444,no_beat,,1.281500000000011,"[""space"",""space""]",ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
133,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,133,Online_whenL3//b.ñe35.1776.wav,le,ka,do,sil,chu,ga,ji,sil1,ñe,gu,sil2,['miss'],,,1.776,beat,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
134,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,134,Online_whenL3//b.ñe32.none.wav,li,fu,mo,sil,ko,ji,chu,sil1,gu,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
135,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,1,when,L3,unsyncopated,when,when,135,Online_whenL3//b.ñe33.none.wav,gu,li,ka,sil,sa,fu,le,sil1,di,chu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
136,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,0,Online_conjL1_un//d.ne.ni10.1110.222.wav,la,ni,cho,sil,pu,ne,lu,sil1,ki,zu,sil2,['catch'],[1.897000000000162],[1.897000000000162],1.11,no_beat,0.7870000000001618,0.7870000000001618,"[""space""]",ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
137,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r2,1,Online_conjL1_un//d.ne.ni11.none.none.wav,ro,zu,la,sil,ta,ze,cho,sil1,be,fa,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
138,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s1,r2,2,Online_conjL1_un//d.ne.ni8.1776.222.wav,ta,ni,ri,sil,be,zu,lu,sil1,ne,fa,sil2,['catch_delay'],[0.902400000095293],[0.902400000095293],1.776,beat,0.902400000095293,0.902400000095293,,ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
139,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s1,r2,3,Online_conjL1_un//d.ne.ni9.none.none.wav,ta,ro,fo,sil,be,zu,cho,sil1,lu,ze,sil2,['-'],[0.014400000095292853],[0.014400000095292853],none,none,,,"[""space""]",ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
140,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,4,Online_conjL1_un//d.ne.ni26.none.none.wav,lu,ri,ro,sil,pu,cho,fa,sil1,ki,ze,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
141,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,5,Online_conjL1_un//d.ne.ni24.1110.222.wav,ri,ni,fa,sil,pu,ne,ro,sil1,ki,fo,sil2,['catch'],[2.063000000000102],[2.063000000000102],1.11,no_beat,0.9530000000001018,0.9530000000001018,"[""space""]",ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
142,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r2,6,Online_conjL1_un//d.ne.ni27.1110.0.wav,ni,fa,ri,sil,ta,ne,zu,sil1,be,la,sil2,['catch'],[2.023399999618505],[2.023399999618505],1.11,no_beat,0.9133999996185048,0.9133999996185048,"[""space""]",ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
143,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s1,r2,7,Online_conjL1_un//d.ne.ni25.none.none.wav,ta,fa,ze,sil,be,ro,lu,sil1,la,fo,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
144,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r2,8,Online_conjL1_un//b.ta.be16.888.1776.wav,ze,cho,fo,sil,ta,ne,zu,sil1,be,lu,sil2,['catch'],[1.6261999998091596],[1.6261999998091596],0.888,beat,0.7381999998091596,0.7381999998091596,"[""space""]",ta,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
145,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,9,Online_conjL1_un//b.ta.be18.none.none.wav,ne,ze,ro,sil,pu,la,cho,sil1,ki,lu,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
146,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r2,10,Online_conjL1_un//b.ta.be19.888.1776.wav,zu,ni,lu,sil,ta,ri,la,sil1,be,ze,sil2,['catch'],[1.6575000000000273],[1.6575000000000273],0.888,beat,0.7695000000000273,0.7695000000000273,"[""space""]",ta,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
147,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r2,11,Online_conjL1_un//b.ta.be17.888.1776.wav,ro,zu,ne,sil,ta,ze,fo,sil1,be,ri,sil2,['catch'],[1.7520999999044307],[1.7520999999044307],0.888,beat,0.8640999999044306,0.8640999999044306,"[""space""]",ta,1,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
148,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s1,r2,12,Online_conjL1_un//a.pu.ki2.none.none.wav,ta,ro,ne,sil,be,lu,fo,sil1,la,ri,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
149,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,13,Online_conjL1_un//a.pu.ki0.888.1776.wav,ni,zu,ne,sil,pu,fa,ze,sil1,ki,ri,sil2,['catch'],[2.486300000190795],[2.486300000190795],1.776,beat,0.7103000001907949,0.7103000001907949,"[""space""]",ki,2,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
150,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s1,r2,14,Online_conjL1_un//a.pu.ki3.none.none.wav,ta,fo,lu,sil,be,ze,cho,sil1,ri,la,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
151,2023-11-13_17h24.40.562,Unsyncopated1,s76,23.0,masculino,left,España,"Castellano, Catalán, Lengua de Signos Catalana",Bachelor degree,no,no,A,2,conjunction_un,L1,unsyncopated,s2,r1,15,Online_conjL1_un//a.pu.ki1.888.1776.wav,ro,fa,ne,sil,pu,lu,cho,sil1,ki,ri,sil2,['catch'],[2.553099999904589],[2.553099999904589],1.776,beat,0.7770999999045889,0.7770999999045889,"[""space""]",ki,2,,,,,,,,,,,,,,,6.0,3.0,Catalán,0.0,Castellano,0.0,LSC,0.0,Inglés,6.0,Francés,18.0,Italiano,21.0,5.0,4.0,no,no,yes,Flauta dulce,6,,,nada,64.0,yes
