Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
245,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r1,117,Online_conjL1_un//d.ne.ni19.none.none.wav,zu,fa,ri,sil,pu,lu,la,sil1,ki,ze,sil2,['false alarm'],[0.5464999999999236],[0.5464999999999236],none,none,,,"[""space""]",ni,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
246,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,118,Online_conjL1_un//d.ne.ni18.none.none.wav,fa,ro,fo,sil,ta,ri,lu,sil1,be,la,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
247,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,119,Online_conjL1_un//d.ne.ni16.444.1110.wav,ze,zu,ne,sil,ta,ni,fo,sil1,be,cho,sil2,['miss'],,,1.11,no_beat,,,,ni,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
248,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,120,Online_conjL1_un//b.ta.be24.888.1776.wav,ze,ne,ri,sil,ta,fa,la,sil1,be,fo,sil2,['catch_delay'],[1.0705999999643956],[1.0705999999643956],1.776,beat,1.0705999999643956,1.0705999999643956,,be,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
249,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s1,r2,121,Online_conjL1_un//b.ta.be25.0.888.wav,ta,la,lu,sil,be,cho,zu,sil1,ne,ro,sil2,['miss'],[0.18259999996439547],[0.18259999996439547],0.888,beat,,,"[""space""]",be,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
250,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,122,Online_conjL1_un//b.ta.be26.888.1776.wav,ni,ri,fa,sil,ta,zu,lu,sil1,be,ze,sil2,['catch'],[2.6421999999879517],[2.6421999999879517],1.776,beat,0.8661999999879517,0.8661999999879517,"[""space""]",be,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
251,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,123,Online_conjL1_un//b.ta.be27.888.1776.wav,fo,ni,lu,sil,ta,ne,ro,sil1,be,fa,sil2,['miss'],,,1.776,beat,,,,be,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
252,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s1,r2,124,Online_conjL1_un//c.ro.fo13.1332.222.wav,ta,fo,fa,sil,be,ri,ro,sil1,ne,cho,sil2,['miss'],,,0.222,no_beat,,,,fo,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
253,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s1,r1,125,Online_conjL1_un//c.ro.fo15.none.none.wav,pu,la,ri,sil,ki,lu,zu,sil1,cho,ni,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
254,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r1,126,Online_conjL1_un//c.ro.fo12.222.1110.wav,lu,ro,cho,sil,pu,fo,ze,sil1,ki,la,sil2,['miss'],,,1.11,no_beat,,,,fo,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
255,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,2,conjunction_un,L1,unsyncopated,s2,r2,127,Online_conjL1_un//c.ro.fo14.none.none.wav,ne,ze,ri,sil,ta,ni,lu,sil1,be,fa,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
256,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,0,Online_whenL3//b.ñe14.1776.wav,do,je,ko,sil,fu,gu,chu,sil1,ñe,ka,sil2,['catch'],[2.6388999999762746],[2.6388999999762746],1.776,beat,0.8628999999762745,0.8628999999762745,"[""space""]",ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
257,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,1,Online_whenL3//b.ñe15.none.wav,je,di,li,sil,ji,ko,sa,sil1,mo,ga,sil2,['-'],,,none,none,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
258,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,2,Online_whenL3//b.ñe12.none.wav,ji,li,je,sil,mo,ka,chu,sil1,fu,ko,sil2,['-'],,,none,none,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
259,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,3,Online_whenL3//b.ñe13.none.wav,chu,ka,le,sil,ko,je,mo,sil1,fu,di,sil2,['-'],,,none,none,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
260,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,4,Online_whenL3//d.ji15.444.wav,ga,do,ji,sil,mo,sa,ko,sil1,fu,gu,sil2,['catch'],[1.117400000035559],[1.117400000035559],0.444,no_beat,0.6734000000355591,0.6734000000355591,"[""space""]",ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
261,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,5,Online_whenL3//d.ji13.222.wav,fu,ji,di,sil,li,ko,je,sil1,chu,mo,sil2,['catch'],[1.34130000001187],[1.34130000001187],0.222,no_beat,1.11930000001187,1.11930000001187,"[""space""]",ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
262,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,6,Online_whenL3//d.ji14.1998.wav,ga,do,ka,sil,ñe,gu,le,sil1,sa,ji,sil2,['catch_delay'],[0.8284999999999092],[0.8284999999999092],1.998,no_beat,0.8284999999999092,0.8284999999999092,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
263,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,7,Online_whenL3//d.ji12.1332.wav,sa,le,gu,sil,ka,ga,ji,sil1,di,mo,sil2,['catch'],"[0.16249999999990905, 2.0899999999996908]",[2.0899999999996908],1.332,no_beat,0.7579999999996907,0.7579999999996907,"[""space"",""space""]",ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
264,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,8,Online_whenL3//d.ji18.none.wav,gu,do,ko,sil,di,chu,mo,sil1,ga,le,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
265,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,9,Online_whenL3//d.ji17.none.wav,ñe,ga,di,sil,sa,ka,li,sil1,le,fu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
266,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,10,Online_whenL3//d.ji16.none.wav,ka,je,di,sil,sa,fu,chu,sil1,do,li,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
267,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,11,Online_whenL3//d.ji19.1776.wav,gu,ñe,chu,sil,li,di,le,sil1,ji,fu,sil2,['miss'],,,1.776,beat,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
268,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,12,Online_whenL3//a.mo27.888.wav,fu,le,ka,sil,mo,ko,gu,sil1,chu,di,sil2,['catch'],[1.718499999999949],[1.718499999999949],0.888,beat,0.8304999999999491,0.8304999999999491,"[""space""]",mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
269,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,13,Online_whenL3//a.mo24.1998.wav,ji,le,do,sil,li,chu,fu,sil1,gu,mo,sil2,['catch_delay'],[0.7434999999998728],[0.7434999999998728],1.998,no_beat,0.7434999999998728,0.7434999999998728,,mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
270,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,14,Online_whenL3//a.mo26.none.wav,di,li,ka,sil,chu,ji,je,sil1,do,ñe,sil2,['-'],[0.07749999999987267],[0.07749999999987267],none,none,,,"[""space""]",mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
271,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,15,Online_whenL3//a.mo25.none.wav,sa,ji,ga,sil,do,ñe,je,sil1,di,ka,sil2,['-'],,,none,none,,,,mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
272,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,16,Online_whenL3//a.mo2.none.wav,ko,li,ji,sil,je,sa,ñe,sil1,gu,ka,sil2,['-'],,,none,none,,,,mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
273,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,17,Online_whenL3//a.mo0.222.wav,do,mo,fu,sil,le,ji,gu,sil1,ka,ñe,sil2,['catch'],[1.009699999987788],[1.009699999987788],0.222,no_beat,0.7876999999877881,0.7876999999877881,"[""space""]",mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
274,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,18,Online_whenL3//a.mo1.888.wav,do,ka,fu,sil,mo,ñe,le,sil1,ko,ji,sil2,['catch'],[1.8725000000004002],[1.8725000000004002],0.888,beat,0.9845000000004002,0.9845000000004002,"[""space""]",mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
275,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,19,Online_whenL3//a.mo3.none.wav,chu,sa,gu,sil,ka,le,je,sil1,ga,di,sil2,['-'],,,none,none,,,,mo,1,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
276,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,20,Online_whenL3//b.ñe35.1776.wav,le,ka,do,sil,chu,ga,ji,sil1,ñe,gu,sil2,['catch'],[2.433900000035919],[2.433900000035919],1.776,beat,0.6579000000359192,0.6579000000359192,"[""space""]",ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
277,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,21,Online_whenL3//b.ñe34.444.wav,fu,ka,ñe,sil,ko,do,chu,sil1,ga,je,sil2,['miss'],,,0.444,no_beat,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
278,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,22,Online_whenL3//b.ñe33.none.wav,gu,li,ka,sil,sa,fu,le,sil1,di,chu,sil2,['-'],,,none,none,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
279,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,23,Online_whenL3//b.ñe32.none.wav,li,fu,mo,sil,ko,ji,chu,sil1,gu,do,sil2,['-'],,,none,none,,,,ñe,2,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
280,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,24,Online_whenL3//c.gu4.none.wav,do,ka,ko,sil,fu,chu,mo,sil1,le,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
281,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,25,Online_whenL3//c.gu7.1776.wav,sa,ga,di,sil,mo,ka,ko,sil1,gu,le,sil2,['catch'],[2.5558000000119137],[2.5558000000119137],1.776,beat,0.7798000000119136,0.7798000000119136,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
282,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,26,Online_whenL3//c.gu6.none.wav,do,je,mo,sil,fu,ko,sa,sil1,ka,di,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
283,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,27,Online_whenL3//c.gu5.0.wav,gu,ko,ji,sil,sa,ñe,le,sil1,fu,di,sil2,['miss'],,,0.0,beat,,,,gu,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
284,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,28,Online_whenL3//d.ji28.888.wav,di,mo,do,sil,ji,chu,je,sil1,ka,ko,sil2,['miss'],,,0.888,beat,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
285,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,29,Online_whenL3//d.ji30.none.wav,mo,je,do,sil,sa,fu,di,sil1,li,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
286,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,30,Online_whenL3//d.ji29.none.wav,ñe,fu,ga,sil,sa,di,ko,sil1,je,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
287,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,31,Online_whenL3//d.ji31.none.wav,ga,ko,di,sil,li,sa,ka,sil1,gu,chu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
288,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,3,when,L3,unsyncopated,when,when,32,Online_whenL3//c.gu16.1332.wav,do,ji,ñe,sil,ka,ga,gu,sil1,mo,di,sil2,['catch'],[2.1317999999523636],[2.1317999999523636],1.332,no_beat,0.7997999999523635,0.7997999999523635,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
