Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
89,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,89,Online_whatL2//a.go.du11.1110.1998.wav,si,me,to,sil2,go,su,te,sil,du,mi,sil1,['miss'],,,1.998,no_beat,,,,du,2,testConjL4Syn//cat_viol.r1.s2.0.wav,4.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L4,z,0.5352,6.0,0.0,0.3053,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
90,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,90,Online_whatL2//a.go.du10.0.888.wav,go,to,ño,sil,du,si,ba,sil2,ñu,me,sil1,['catch'],[1.072499999999991],[1.072499999999991],0.888,beat,0.1844999999999909,0.1844999999999909,"[""space""]",du,2,testConjL4Syn//r1.s2.2.wav,4.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,z,0.7683,5.0,1.0,0.49,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
91,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,91,Online_whatL2//a.go.du9.none.none.wav,fe,ba,to,sil2,ra,mi,ño,sil,si,ñu,sil1,['-'],,,none,none,,,,du,2,testConjL4Syn//r1.s2.1.wav,4.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,z,1.1856,5.0,1.0,0.3392,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
92,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,92,Online_whatL2//b.fe.ra6.none.none.wav,si,su,te,sil2,go,ba,mi,sil,du,ñu,sil1,['false alarm'],[0.7116999998092979],[0.7116999998092979],none,none,,,"[""space""]",fe,1,testConjL4Syn//r2.s1.0.wav,4.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,z,0.7854,7.0,1.0,0.3045,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
93,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,93,Online_whatL2//b.fe.ra4.none.none.wav,go,te,to,sil2,du,ño,me,sil,su,cha,sil1,['-'],,,none,none,,,,fe,1,testConjL4Syn//dep_viol.r1.s2.0.wav,4.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L4,z,1.0344,4.0,0.0,0.4109,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
94,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r2,94,Online_whatL2//b.fe.ra5.888.1776.wav,ñu,ño,mi,sil,fe,me,ba,sil1,ra,te,sil2,['miss'],,,0.888,beat,,,,fe,1,testConjL4Syn//r1.s1.2.wav,4.0,conjunction_syn,syncopated,a,s1,rule,rule,L4,z,0.8569,4.0,1.0,0.5346,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
95,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,95,Online_whatL2//b.fe.ra7.none.none.wav,go,cha,me,sil,du,bi,te,sil1,ñu,su,sil2,['-'],,,none,none,,,,fe,1,testConjL4Syn//dep_viol.r2.s1.0.wav,4.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L4,z,0.808400001,4.0,0.0,0.4832,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
96,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,96,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['false alarm'],[0.4950999994277936],[0.4950999994277936],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
97,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,97,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['miss'],,,0.444,no_beat,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
98,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,98,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['catch'],[2.3530000000000655],[2.3530000000000655],1.332,no_beat,1.0210000000000654,1.0210000000000654,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
99,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,99,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['miss'],,,0.222,no_beat,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
100,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r2,100,Online_whatL2//c.cha.me1.1110.0.wav,me,mi,ba,sil,fe,cha,su,sil2,ra,ñu,sil1,['catch'],[1.6961000003814206],[1.6961000003814206],1.11,no_beat,0.5861000003814205,0.5861000003814205,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
101,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,101,Online_whatL2//c.cha.me3.1332.444.wav,go,to,me,sil,du,si,cha,sil2,ño,te,sil1,['miss'],,,1.332,no_beat,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
102,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,102,Online_whatL2//c.cha.me0.1998.222.wav,fe,me,ño,sil,ra,su,si,sil2,cha,mi,sil1,['catch'],[2.4368000001908285],[2.4368000001908285],1.998,no_beat,0.4388000001908285,0.4388000001908285,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
103,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,103,Online_whatL2//c.cha.me2.none.none.wav,go,ba,si,sil2,du,mi,ñu,sil,bi,ño,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
104,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r2,104,Online_whatL2//b.fe.ra3.1110.1998.wav,si,ño,me,sil2,fe,ñu,cha,sil,ra,bi,sil1,['miss'],,,1.11,no_beat,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
105,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,105,Online_whatL2//b.fe.ra2.none.none.wav,go,cha,mi,sil2,du,to,bi,sil,ño,ba,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
106,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,106,Online_whatL2//b.fe.ra0.0.1110.wav,fe,cha,ño,sil2,ra,te,me,sil,to,ñu,sil1,['catch'],[0.6704999999999472],[0.6704999999999472],0.0,beat,0.6704999999999472,0.6704999999999472,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
107,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,107,Online_whatL2//b.fe.ra1.0.1110.wav,fe,bi,ño,sil2,ra,ba,cha,sil,ñu,to,sil1,['catch'],[0.7395000000000209],[0.7395000000000209],0.0,beat,0.7395000000000209,0.7395000000000209,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
108,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,108,Online_whatL2//a.go.du18.0.1110.wav,go,cha,me,sil2,du,ño,ñu,sil,ba,mi,sil1,['miss'],,,1.11,no_beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
109,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,109,Online_whatL2//a.go.du17.888.1776.wav,si,ño,bi,sil,go,te,ñu,sil1,du,su,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
110,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,110,Online_whatL2//a.go.du19.1110.1998.wav,si,cha,ñu,sil2,go,mi,ño,sil,du,me,sil1,['false alarm'],[0.3368000001906921],[0.3368000001906921],1.998,no_beat,,,"[""space""]",du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
111,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,111,Online_whatL2//a.go.du16.888.1776.wav,cha,bi,mi,sil,go,me,to,sil1,du,ño,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
112,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,112,Online_whatL2//c.cha.me15.none.none.wav,su,ñu,mi,sil,go,ba,bi,sil1,du,to,sil2,['false alarm'],[0.7103000001907276],[0.7103000001907276],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
113,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,113,Online_whatL2//c.cha.me14.none.none.wav,ñu,to,ño,sil,go,ba,si,sil2,du,mi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
114,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,114,Online_whatL2//c.cha.me13.none.none.wav,fe,su,te,sil,ra,ño,si,sil2,ba,bi,sil1,['false alarm'],[0.6577999992371133],[0.6577999992371133],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
115,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,115,Online_whatL2//c.cha.me12.1332.222.wav,go,me,si,sil,du,ñu,cha,sil1,mi,to,sil2,['miss'],,,1.332,no_beat,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
116,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r2,116,Online_whatL2//a.go.du20.none.none.wav,mi,ba,cha,sil,fe,to,ñu,sil1,ra,bi,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
117,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,117,Online_whatL2//a.go.du22.888.1776.wav,me,ño,cha,sil,go,te,ñu,sil1,du,to,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
118,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r2,118,Online_whatL2//a.go.du21.none.none.wav,ñu,ba,mi,sil,fe,cha,me,sil2,ra,bi,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
119,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,119,Online_whatL2//a.go.du23.none.none.wav,fe,si,me,sil2,ra,mi,ba,sil,ño,ñu,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
120,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,120,Online_whatL2//c.cha.me26.444.1110.wav,mi,bi,cha,sil,go,me,ño,sil1,du,te,sil2,['miss'],,,0.444,no_beat,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
121,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,121,Online_whatL2//c.cha.me24.0.444.wav,cha,te,me,sil,go,ba,ño,sil2,du,si,sil1,['miss'],,,0.0,beat,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
122,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,122,Online_whatL2//c.cha.me25.none.none.wav,fe,te,mi,sil,ra,ñu,si,sil2,ba,bi,sil1,['false alarm'],[0.5130000000000337],[0.5130000000000337],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
123,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,123,Online_whatL2//c.cha.me27.none.none.wav,fe,si,ñu,sil2,ra,ño,ba,sil,te,bi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
124,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,124,Online_whatL2//a.go.du0.none.none.wav,fe,ñu,to,sil2,ra,ño,su,sil,ba,bi,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
125,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r2,125,Online_whatL2//a.go.du1.none.none.wav,fe,cha,me,sil2,ra,to,ñu,sil,ño,mi,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
126,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s1,r1,126,Online_whatL2//a.go.du3.0.888.wav,go,te,me,sil,du,mi,cha,sil2,ba,ño,sil1,['catch'],[1.6540999994277854],[1.6540999994277854],0.888,beat,0.7660999994277854,0.7660999994277854,"[""space""]",du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
127,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,1,what,L2,unsyncopated,s2,r1,127,Online_whatL2//a.go.du2.1110.1998.wav,te,bi,ñu,sil2,go,cha,mi,sil,du,to,sil1,['miss'],,,1.998,no_beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
128,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s1,r2,0,Online_conjL1_un//a.pu.ki13.none.none.wav,ta,ne,ro,sil,be,lu,fa,sil1,zu,la,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
129,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s2,r1,1,Online_conjL1_un//a.pu.ki15.888.1776.wav,cho,ri,ne,sil,pu,ze,ni,sil1,ki,zu,sil2,['catch'],[2.3356999998093215],[2.3356999998093215],1.776,beat,0.5596999998093215,0.5596999998093215,"[""space""]",ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
130,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s2,r2,2,Online_conjL1_un//a.pu.ki14.none.none.wav,ne,ze,ni,sil,ta,zu,fo,sil1,be,lu,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
131,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s2,r2,3,Online_conjL1_un//a.pu.ki12.none.none.wav,ri,ze,fo,sil,ta,lu,ro,sil1,be,ne,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
132,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s1,r2,4,Online_conjL1_un//a.pu.ki2.none.none.wav,ta,ro,ne,sil,be,lu,fo,sil1,la,ri,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
133,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s1,r2,5,Online_conjL1_un//a.pu.ki3.none.none.wav,ta,fo,lu,sil,be,ze,cho,sil1,ri,la,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
134,2023-07-18_18h27.49.725,Unsyncopated1,s1,35 ,feminino,right,España,castellano,Doctorate,no,yes,A,2,conjunction_un,L1,unsyncopated,s2,r1,6,Online_conjL1_un//a.pu.ki0.888.1776.wav,ni,zu,ne,sil,pu,fa,ze,sil1,ki,ri,sil2,['catch'],[2.64259999942783],[2.64259999942783],1.776,beat,0.86659999942783,0.86659999942783,"[""space""]",ki,2,,,,,,,,,,,,,,,2 ,2.0,español,2 años,inglés,10 años,3.0,2.0,yes,no,yes,guitarra,8,flauta,8,teclado,8,,,Me pasó que mi atención fue oscilando entre baja y alta porque no conocía los idiomas,78.0,yes
