Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,instr_5,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
126,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,126,Online_whatL2//b.fe.ra13.none.none.wav,go,mi,te,sil2,du,to,si,sil,ñu,me,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
127,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,127,Online_whatL2//b.fe.ra15.888.1998.wav,to,ñu,cha,sil,fe,me,ba,sil2,ra,si,sil1,['miss'],,,1.998,no_beat,,,,ra,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
128,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,0,Online_conjL4_syn//d.pe.po30.444.0.wav,po,ru,pe,zi,sil,bu,ci,lo,sil1,re,sil2,['catch'],[1.2437000000002172],[1.2437000000002172],0.0,beat,,1.2437000000002172,"[""space""]",po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
129,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,1,Online_conjL4_syn//d.pe.po28.none.none.wav,ja,ru,ña,nu,sil,re,bu,da,sil1,ci,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
130,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,2,Online_conjL4_syn//d.pe.po29.none.none.wav,da,ña,ru,ja,sil,ñi,de,nu,sil1,ci,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
131,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,3,Online_conjL4_syn//d.pe.po31.444.1332.wav,ja,re,pe,nu,sil,de,po,ci,sil1,bo,sil2,['catch'],[1.8275999999998476],[1.8275999999998476],1.332,no_beat,0.4955999999998475,0.4955999999998475,"[""space""]",po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
132,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,4,Online_conjL4_syn//b.ja.nu4.0.666.wav,ja,re,ru,nu,sil,po,pe,da,sil1,ñi,sil2,['miss'],,,0.666,no_beat,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
133,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,5,Online_conjL4_syn//b.ja.nu5.none.none.wav,zi,bo,pe,lo,sil,po,re,da,sil1,ñi,sil2,['false alarm'],[0.40859999999997854],[0.40859999999997854],none,none,,,"[""space""]",nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
134,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,6,Online_conjL4_syn//b.ja.nu7.none.none.wav,zi,po,pe,lo,sil,ci,bu,ñi,sil1,ru,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
135,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,7,Online_conjL4_syn//b.ja.nu6.none.none.wav,ña,po,ru,zi,sil,ñi,re,lo,sil1,bo,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
136,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,8,Online_conjL4_syn//b.ja.nu8.666.1554.wav,da,bu,de,ja,sil,ci,pe,nu,sil1,re,sil2,['catch'],[2.3759000000000015],[2.3759000000000015],1.554,no_beat,0.8219000000000014,0.8219000000000014,"[""space""]",nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
137,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,9,Online_conjL4_syn//b.ja.nu11.666.1554.wav,de,ru,po,ja,sil,ci,pe,nu,sil1,ña,sil2,['miss'],,,1.554,no_beat,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
138,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,10,Online_conjL4_syn//b.ja.nu10.0.666.wav,ja,pe,ñi,nu,sil,bu,ci,de,sil1,ru,sil2,['catch'],[1.6152999999999338],[1.6152999999999338],0.666,no_beat,0.9492999999999338,0.9492999999999338,"[""space""]",nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
139,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,11,Online_conjL4_syn//b.ja.nu9.666.1554.wav,bo,ñi,po,ja,sil,da,re,nu,sil1,ru,sil2,['catch'],[2.133000000000038],[2.133000000000038],1.554,no_beat,0.5790000000000382,0.5790000000000382,"[""space""]",nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
140,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,12,Online_conjL4_syn//a.zi.lo7.666.1554.wav,ru,de,po,zi,sil,ña,ñi,lo,sil1,da,sil2,['catch'],[1.111399999999776],[1.111399999999776],0.666,no_beat,0.4453999999997758,0.4453999999997758,"[""space""]",zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
141,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,13,Online_conjL4_syn//a.zi.lo4.0.666.wav,zi,po,re,lo,sil,ñi,da,bo,sil1,bu,sil2,['catch'],[0.4818999999997686],[0.4818999999997686],0.0,beat,0.4818999999997686,0.4818999999997686,"[""space""]",zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
142,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,14,Online_conjL4_syn//a.zi.lo5.0.666.wav,zi,bo,ña,lo,sil,pe,de,re,sil1,ñi,sil2,['catch'],[0.8664000000001124],[0.8664000000001124],0.0,beat,0.8664000000001124,0.8664000000001124,"[""space""]",zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
143,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,15,Online_conjL4_syn//a.zi.lo6.none.none.wav,ci,da,ru,ja,sil,bo,pe,nu,sil1,re,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
144,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,16,Online_conjL4_syn//b.ja.nu26.666.1554.wav,pe,bu,ña,ja,sil,po,ru,nu,sil1,bo,sil2,['miss'],,,1.554,no_beat,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
145,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,17,Online_conjL4_syn//b.ja.nu27.666.1554.wav,ña,po,re,ja,sil,de,bo,nu,sil1,ci,sil2,['catch'],[2.081100000000106],[2.081100000000106],1.554,no_beat,0.5271000000001058,0.5271000000001058,"[""space""]",nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
146,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,18,Online_conjL4_syn//b.ja.nu24.none.none.wav,bo,ñi,re,zi,sil,pe,ci,lo,sil1,de,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
147,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,19,Online_conjL4_syn//b.ja.nu25.none.none.wav,zi,pe,da,lo,sil,re,po,bo,sil1,ci,sil2,['-'],,,none,none,,,,nu,2,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
148,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,20,Online_conjL4_syn//d.pe.po13.none.none.wav,ci,ru,da,ja,sil,de,ñi,nu,sil1,bu,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
149,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,21,Online_conjL4_syn//d.pe.po15.222.1110.wav,ci,pe,de,ja,sil,po,bo,nu,sil1,da,sil2,['catch'],[1.8485000000000582],[1.8485000000000582],1.11,no_beat,0.7385000000000581,0.7385000000000581,"[""space""]",po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
150,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,22,Online_conjL4_syn//d.pe.po14.1110.1332.wav,ja,bo,bu,nu,sil,pe,po,de,sil1,da,sil2,['catch'],[2.247100000000046],[2.247100000000046],1.332,no_beat,0.9151000000000458,0.9151000000000458,"[""space""]",po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
151,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,23,Online_conjL4_syn//d.pe.po12.none.none.wav,bu,de,re,zi,sil,ña,ci,lo,sil1,ñi,sil2,['-'],,,none,none,,,,po,4,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
152,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,24,Online_conjL4_syn//a.zi.lo9.666.1554.wav,po,ci,bu,zi,sil,de,ña,lo,sil1,ñi,sil2,"['false alarm', 'catch']","[0.5906000000002223, 1.393400000000156]",[1.393400000000156],0.666,no_beat,0.727400000000156,0.727400000000156,"[""space"",""space""]",zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
153,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r1,25,Online_conjL4_syn//a.zi.lo11.666.1554.wav,bu,ru,ci,zi,sil,po,de,lo,sil1,da,sil2,['miss'],,,0.666,no_beat,,,,zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
154,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r2,26,Online_conjL4_syn//a.zi.lo10.none.none.wav,ja,bu,de,nu,sil,re,ci,bo,sil1,ña,sil2,['-'],,,none,none,,,,zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
155,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s1,r1,27,Online_conjL4_syn//a.zi.lo8.0.666.wav,zi,pe,re,lo,sil,ña,bo,bu,sil1,de,sil2,['catch'],[0.4921999999999116],[0.4921999999999116],0.0,beat,0.4921999999999116,0.4921999999999116,"[""space""]",zi,1,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
156,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,28,Online_conjL4_syn//c.bu.da14.none.none.wav,ci,ñi,pe,ja,sil,ru,re,nu,sil1,ña,sil2,['false alarm'],[0.5613000000000739],[0.5613000000000739],none,none,,,"[""space""]",da,3,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
157,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,2,conjunction_syn,L4,syncopated,s2,r2,29,Online_conjL4_syn//c.bu.da15.222.444.wav,de,bu,da,ja,sil,ci,bo,nu,sil1,re,sil2,['miss'],,,0.444,no_beat,,,,da,3,,,,,,,,,,,,,,,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
