Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
104,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,104,Online_conjL1_un//a.pu.ki12.none.none.wav,ri,ze,fo,sil,ta,lu,ro,sil1,be,ne,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
105,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,105,Online_conjL1_un//a.pu.ki13.none.none.wav,ta,ne,ro,sil,be,lu,fa,sil1,zu,la,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
106,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,106,Online_conjL1_un//a.pu.ki14.none.none.wav,ne,ze,ni,sil,ta,zu,fo,sil1,be,lu,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
107,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,107,Online_conjL1_un//a.pu.ki15.888.1776.wav,cho,ri,ne,sil,pu,ze,ni,sil1,ki,zu,sil2,['catch'],[1.3735999999996693],[1.3735999999996693],0.888,beat,0.4855999999996693,0.4855999999996693,"[""space""]",pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
108,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,108,Online_conjL1_un//d.ne.ni21.none.none.wav,lu,ro,ze,sil,ta,fo,cho,sil1,be,zu,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
109,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,109,Online_conjL1_un//d.ne.ni23.1110.222.wav,pu,ni,ro,sil,ki,ne,lu,sil1,zu,fa,sil2,['catch'],[1.1406999999992422],[1.1406999999992422],0.222,no_beat,0.9186999999992422,0.9186999999992422,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
110,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,110,Online_conjL1_un//d.ne.ni22.none.none.wav,pu,cho,la,sil,ki,ro,ze,sil1,ri,lu,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
111,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,111,Online_conjL1_un//d.ne.ni20.1110.1332.wav,pu,ro,fa,sil,ki,ne,ni,sil1,cho,fo,sil2,['catch'],[2.2603999999984126],[2.2603999999984126],1.332,no_beat,0.9283999999984124,0.9283999999984124,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
112,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,112,Online_conjL1_un//c.ro.fo31.0.1110.wav,ro,ne,zu,sil,ta,fo,cho,sil1,be,ri,sil2,['miss'],,,1.11,no_beat,,,,fo,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
113,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,113,Online_conjL1_un//c.ro.fo28.444.1110.wav,ta,lu,ro,sil,be,fo,ri,sil1,cho,fa,sil2,['catch'],[1.4045999999996184],[1.4045999999996184],1.11,no_beat,0.2945999999996183,0.2945999999996183,"[""space""]",fo,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
114,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,114,Online_conjL1_un//c.ro.fo30.none.none.wav,pu,ni,cho,sil,ki,la,lu,sil1,ne,fa,sil2,['false alarm'],[2.439999999999941],[2.439999999999941],none,none,,,"[""space""]",fo,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
115,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,115,Online_conjL1_un//c.ro.fo29.1110.1332.wav,pu,fa,ni,sil,ki,ro,fo,sil1,zu,cho,sil2,['miss'],,,1.332,no_beat,,,,fo,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
116,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,116,Online_conjL1_un//d.ne.ni13.none.none.wav,ta,ri,fa,sil,be,fo,ze,sil1,ro,zu,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
117,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,117,Online_conjL1_un//d.ne.ni12.1332.444.wav,pu,fo,ni,sil,ki,ri,ne,sil1,fa,zu,sil2,['miss'],,,0.444,no_beat,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
118,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,118,Online_conjL1_un//d.ne.ni15.222.1110.wav,pu,ne,ze,sil,ki,ni,cho,sil1,lu,zu,sil2,['miss'],,,1.11,no_beat,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
119,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,119,Online_conjL1_un//d.ne.ni14.222.1332.wav,ta,ne,ri,sil,be,fa,ni,sil1,cho,ro,sil2,['false alarm'],[0.9089999999999918],[0.9089999999999918],1.332,no_beat,,,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
120,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,120,Online_conjL1_un//a.pu.ki10.none.none.wav,ta,ze,ni,sil,be,zu,fa,sil1,ro,fo,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
121,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,121,Online_conjL1_un//a.pu.ki9.0.888.wav,pu,ne,fo,sil,ki,fa,ni,sil1,ze,ri,sil2,['catch'],[0.6090000000000373],[0.6090000000000373],0.0,beat,0.6090000000000373,0.6090000000000373,"[""space""]",pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
122,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,122,Online_conjL1_un//a.pu.ki8.0.888.wav,pu,ne,ro,sil,ki,ze,zu,sil1,la,ni,sil2,['catch'],[0.5048000000008415],[0.5048000000008415],0.0,beat,0.5048000000008415,0.5048000000008415,"[""space""]",pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
123,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,123,Online_conjL1_un//a.pu.ki11.0.888.wav,pu,fa,fo,sil,ki,ze,lu,sil1,ri,ni,sil2,['catch'],[0.4909000000003516],[0.4909000000003516],0.0,beat,0.4909000000003516,0.4909000000003516,"[""space""]",pu,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
124,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,124,Online_conjL1_un//d.ne.ni25.none.none.wav,ta,fa,ze,sil,be,ro,lu,sil1,la,fo,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
125,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,125,Online_conjL1_un//d.ne.ni27.1110.0.wav,ni,fa,ri,sil,ta,ne,zu,sil1,be,la,sil2,['catch'],[0.45869999999922584],[0.45869999999922584],0.0,beat,0.4586999999992258,0.4586999999992258,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
126,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,126,Online_conjL1_un//d.ne.ni24.1110.222.wav,ri,ni,fa,sil,pu,ne,ro,sil1,ki,fo,sil2,['catch'],[1.139599999999632],[1.139599999999632],0.222,no_beat,0.917599999999632,0.917599999999632,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
127,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,127,Online_conjL1_un//d.ne.ni26.none.none.wav,lu,ri,ro,sil,pu,cho,fa,sil1,ki,ze,sil2,['false alarm'],[0.9919000000004417],[0.9919000000004417],none,none,,,"[""space""]",ni,4,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
128,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,0,Online_whatL2//c.cha.me5.none.none.wav,ñu,mi,ño,sil2,go,te,ba,sil,du,su,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
129,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r1,1,Online_whatL2//c.cha.me7.222.444.wav,go,cha,me,sil,du,bi,si,sil1,su,ba,sil2,['catch'],[0.9239999999999782],[0.9239999999999782],0.444,no_beat,0.4799999999999781,0.4799999999999781,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
130,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,2,Online_whatL2//c.cha.me4.none.none.wav,ba,te,su,sil2,fe,ño,si,sil,ra,ñu,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
131,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,3,Online_whatL2//c.cha.me6.222.1110.wav,fe,cha,ba,sil,ra,me,te,sil2,si,mi,sil1,"['false alarm', 'catch']","[0.3288999999983844, 1.9079999999999018]",[1.9079999999999018],1.11,no_beat,0.7979999999999017,0.7979999999999017,"[""space"",""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
132,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,4,Online_whatL2//a.go.du17.888.1776.wav,si,ño,bi,sil,go,te,ñu,sil1,du,su,sil2,['catch'],[1.3834000000003925],[1.3834000000003925],0.888,beat,0.4954000000003925,0.4954000000003925,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
133,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,5,Online_whatL2//a.go.du16.888.1776.wav,cha,bi,mi,sil,go,me,to,sil1,du,ño,sil2,['catch'],[1.5363999999983662],[1.5363999999983662],0.888,beat,0.6483999999983662,0.6483999999983662,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
134,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r1,6,Online_whatL2//a.go.du18.0.1110.wav,go,cha,me,sil2,du,ño,ñu,sil,ba,mi,sil1,['catch'],[1.4576999999992495],[1.4576999999992495],0.0,beat,,1.4576999999992497,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
135,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,7,Online_whatL2//a.go.du19.1110.1998.wav,si,cha,ñu,sil2,go,mi,ño,sil,du,me,sil1,['catch'],[1.612999999999829],[1.612999999999829],1.11,no_beat,0.5029999999998289,0.5029999999998289,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
136,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,8,Online_whatL2//b.fe.ra25.0.888.wav,fe,to,si,sil,ra,mi,su,sil2,cha,ño,sil1,['catch'],[1.2642000000012104],[1.2642000000012104],0.888,beat,0.3762000000012103,0.3762000000012103,"[""space""]",ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
137,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,9,Online_whatL2//b.fe.ra24.none.none.wav,si,cha,su,sil2,go,mi,me,sil,du,bi,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
138,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,10,Online_whatL2//b.fe.ra26.1110.1998.wav,si,me,bi,sil2,fe,cha,te,sil,ra,to,sil1,['catch'],[2.5099000000002434],[2.5099000000002434],1.998,no_beat,0.5119000000002434,0.5119000000002434,"[""space""]",ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
139,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,11,Online_whatL2//b.fe.ra27.none.none.wav,mi,me,su,sil,go,cha,ño,sil2,du,te,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
140,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r1,12,Online_whatL2//c.cha.me19.none.none.wav,go,su,bi,sil,du,ño,to,sil2,ñu,ba,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
141,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,13,Online_whatL2//c.cha.me17.0.444.wav,cha,te,me,sil2,go,bi,ñu,sil,du,mi,sil1,['catch'],[0.5906000000015865],[0.5906000000015865],0.444,no_beat,0.1466000000015865,0.1466000000015865,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
142,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r1,14,Online_whatL2//c.cha.me16.none.none.wav,go,ñu,bi,sil2,du,to,te,sil,ño,mi,sil1,"['false alarm', 'false alarm']","[0.16280000000074324, 1.057700000001205]",1.057700000001205,none,none,,,"[""space"",""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
143,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,15,Online_whatL2//c.cha.me18.none.none.wav,bi,to,ñu,sil,fe,ño,ba,sil1,ra,si,sil2,['false alarm'],[0.1899999999998272],[0.1899999999998272],none,none,,,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
144,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,16,Online_whatL2//b.fe.ra1.0.1110.wav,fe,bi,ño,sil2,ra,ba,cha,sil,ñu,to,sil1,['catch'],[1.5494000000003325],[1.5494000000003325],1.11,no_beat,0.4394000000003324,0.4394000000003324,"[""space""]",ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
145,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r1,17,Online_whatL2//b.fe.ra2.none.none.wav,go,cha,mi,sil2,du,to,bi,sil,ño,ba,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
146,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,18,Online_whatL2//b.fe.ra0.0.1110.wav,fe,cha,ño,sil2,ra,te,me,sil,to,ñu,sil1,['catch'],[1.8233000000006996],[1.8233000000006996],1.11,no_beat,0.7133000000006995,0.7133000000006995,"[""space""]",ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
147,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,19,Online_whatL2//b.fe.ra3.1110.1998.wav,si,ño,me,sil2,fe,ñu,cha,sil,ra,bi,sil1,['catch_delay'],[0.9321999999991168],[0.9321999999991168],1.998,no_beat,0.9321999999991168,0.9321999999991168,,ra,2,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
148,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,20,Online_whatL2//a.go.du23.none.none.wav,fe,si,me,sil2,ra,mi,ba,sil,ño,ñu,sil1,['-'],[0.2661999999991167],[0.2661999999991167],none,none,,,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
149,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,21,Online_whatL2//a.go.du22.888.1776.wav,me,ño,cha,sil,go,te,ñu,sil1,du,to,sil2,['catch'],[1.331000000000131],[1.331000000000131],0.888,beat,0.4430000000001309,0.4430000000001309,"[""space""]",go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
150,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,22,Online_whatL2//a.go.du21.none.none.wav,ñu,ba,mi,sil,fe,cha,me,sil2,ra,bi,sil1,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
151,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r2,23,Online_whatL2//a.go.du20.none.none.wav,mi,ba,cha,sil,fe,to,ñu,sil1,ra,bi,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
152,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,24,Online_whatL2//c.cha.me27.none.none.wav,fe,si,ñu,sil2,ra,ño,ba,sil,te,bi,sil1,['false alarm'],[2.540699999999106],[2.540699999999106],none,none,,,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
153,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,25,Online_whatL2//c.cha.me26.444.1110.wav,mi,bi,cha,sil,go,me,ño,sil1,du,te,sil2,['catch'],[1.841700000001083],[1.841700000001083],1.11,no_beat,0.7317000000010829,0.7317000000010829,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
154,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s1,r2,26,Online_whatL2//c.cha.me25.none.none.wav,fe,te,mi,sil,ra,ñu,si,sil2,ba,bi,sil1,['false alarm'],[2.313099999999622],[2.313099999999622],none,none,,,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
155,2023-11-21_21h37.14.803,Unsyncopated1,s81,21.0,feminino,right,España,2.0,Bachelor degree,no,no,B,2,what,L2,unsyncopated,s2,r1,27,Online_whatL2//c.cha.me24.0.444.wav,cha,te,me,sil,go,ba,ño,sil2,du,si,sil1,['catch'],[1.255299999998897],[1.255299999998897],0.444,no_beat,0.811299999998897,0.811299999998897,"[""space""]",me,3,,,,,,,,,,,,,,,2 ,2.0,catalan,0.0,castellano,1.0,0.0,3.0,no,no,no,nada,0,nada,0,,,nada ,78.0,yes
