Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
41,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,41,Online_whenL3//c.gu30.0.wav,gu,ka,ga,sil,mo,li,le,sil1,di,sa,sil2,"['catch', 'false alarm']","[0.54849999999999, 1.4814999999999827]",[0.54849999999999],0.0,beat,0.54849999999999,0.54849999999999,"[""space"",""space""]",gu,3,testConjL4Syn//cat_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L4,m,0.3505,4.0,1.0,0.734,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
42,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,42,Online_whenL3//c.gu28.none.wav,chu,di,ko,sil,sa,le,ji,sil1,li,ka,sil2,['-'],,,none,none,,,,gu,3,testConjL4Syn//dep_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L4,m,0.9664,4.0,1.0,0.883,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
43,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,43,Online_whenL3//c.gu31.none.wav,ka,ñe,sa,sil,li,do,le,sil1,ji,ko,sil2,['-'],,,none,none,,,,gu,3,testConjL4Syn//dep_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L4,m,2.9819,4.0,1.0,0.7998,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
44,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,44,Online_whenL3//c.gu22.1998.wav,do,chu,le,sil,ga,li,ji,sil1,mo,gu,sil2,['catch'],[2.4916000000014265],[2.4916000000014265],1.998,no_beat,0.4936000000014264,0.4936000000014264,"[""space""]",gu,3,testConjL4Syn//r1.s1.2.wav,2.0,conjunction_syn,syncopated,a,s1,rule,rule,L4,z,1.1175,4.0,1.0,0.7166,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
45,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,45,Online_whenL3//c.gu20.none.wav,fu,li,di,sil,ko,chu,ga,sil1,do,ñe,sil2,['-'],,,none,none,,,,gu,3,testConjL4Syn//dep_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L4,z,0.4713,4.0,0.0,0.5171,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
46,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,46,Online_whenL3//c.gu21.none.wav,je,ñe,do,sil,sa,ko,ji,sil1,di,li,sil2,['-'],,,none,none,,,,gu,3,testConjL4Syn//r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,m,0.3172,4.0,0.0,0.633,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
47,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,47,Online_whenL3//c.gu23.none.wav,ji,fu,di,sil,ñe,je,li,sil1,do,mo,sil2,['-'],,,none,none,,,,gu,3,testConjL4Syn//time_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,time,L4,z,1.3667,4.0,0.0,0.4992,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
48,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,48,Online_whenL3//c.gu17.none.wav,ga,ji,le,sil,sa,ka,chu,sil1,do,je,sil2,['-'],,,none,none,,,,gu,3,testWhatL2Uns//r1.s1.1.wav,3.0,what,unsyncopated,a,s1,rule,rule,L2,z,0.4761,5.0,1.0,0.9689,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
49,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,49,Online_whenL3//c.gu18.444.wav,di,ko,gu,sil,chu,sa,ka,sil1,li,do,sil2,['catch'],[0.9524999999999864],[0.9524999999999864],0.444,no_beat,0.5084999999999864,0.5084999999999864,"[""space""]",gu,3,testWhatL2Uns//dep_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,dep,L2,z,1.4541,4.0,0.0,0.6988,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
50,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,50,Online_whenL3//c.gu19.1998.wav,ka,sa,je,sil,chu,do,ji,sil1,le,gu,sil2,['catch'],[2.438199999999256],[2.438199999999256],1.998,no_beat,0.4401999999992558,0.4401999999992558,"[""space""]",gu,3,testWhatL2Uns//dep_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,dep,L2,z,0.3673,6.0,0.0,0.8209,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
51,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,51,Online_whenL3//c.gu16.1332.wav,do,ji,ñe,sil,ka,ga,gu,sil1,mo,di,sil2,['catch'],[1.9978999999985945],[1.9978999999985945],1.332,no_beat,0.6658999999985944,0.6658999999985944,"[""space""]",gu,3,testWhatL2Uns//r1.s1.0.wav,3.0,what,unsyncopated,a,s1,rule,rule,L2,z,0.3005,6.0,1.0,0.6837,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
52,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,52,Online_whenL3//a.mo20.1776.wav,ga,fu,ko,sil,li,sa,je,sil1,mo,ka,sil2,['catch'],[2.341699999999264],[2.341699999999264],1.776,beat,0.565699999999264,0.565699999999264,"[""space""]",mo,1,testWhatL2Uns//dep_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,dep,L2,z,0.3673,4.0,0.0,0.6836,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
53,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,53,Online_whenL3//a.mo21.none.wav,ñe,gu,chu,sil,di,ko,le,sil1,fu,li,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//r2.s2.0.wav,3.0,what,unsyncopated,b,s2,rule,rule,L2,m,0.3174,4.0,0.0,0.684,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
54,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,54,Online_whenL3//a.mo23.none.wav,ga,sa,je,sil,ko,fu,li,sil1,di,chu,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//r2.s1.1.wav,3.0,what,unsyncopated,b,s1,rule,rule,L2,z,0.3664,4.0,1.0,0.7005,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
55,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,55,Online_whenL3//a.mo22.none.wav,je,ga,ka,sil,ñe,chu,fu,sil1,li,ji,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//r2.s2.2.wav,3.0,what,unsyncopated,b,s2,rule,rule,L2,m,0.3009,5.0,0.0,2.0989,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
56,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,56,Online_whenL3//b.ñe28.none.wav,fu,je,chu,sil,sa,le,ga,sil1,li,ka,sil2,['-'],,,none,none,,,,ñe,2,testWhatL2Uns//dep_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,dep,L2,z,0.3504,4.0,0.0,0.7834,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
57,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,57,Online_whenL3//b.ñe31.none.wav,chu,je,do,sil,le,ka,sa,sil1,li,ga,sil2,['-'],,,none,none,,,,ñe,2,testWhatL2Uns//r2.s1.2.wav,3.0,what,unsyncopated,b,s1,rule,rule,L2,z,1.449,5.0,1.0,0.6841,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
58,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,58,Online_whenL3//b.ñe29.0.wav,ñe,gu,ga,sil,ko,li,le,sil1,ka,sa,sil2,['catch'],[0.6651999999992313],[0.6651999999992313],0.0,beat,0.6651999999992313,0.6651999999992313,"[""space""]",ñe,2,testWhatL2Uns//cat_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,cat,L2,z,0.2671,6.0,0.0,0.8495,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
59,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,59,Online_whenL3//b.ñe30.none.wav,ka,di,mo,sil,ko,chu,je,sil1,fu,gu,sil2,['-'],,,none,none,,,,ñe,2,testWhatL2Uns//r1.s2.1.wav,3.0,what,unsyncopated,a,s2,rule,rule,L2,z,0.6677,5.0,1.0,0.7871,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
60,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,60,Online_whenL3//a.mo35.none.wav,ji,je,ka,sil,ga,fu,ñe,sil1,sa,li,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//cat_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,cat,L2,m,0.3505,4.0,1.0,1.0342,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
61,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,61,Online_whenL3//a.mo34.222.wav,do,mo,ga,sil,chu,ka,ji,sil1,di,ko,sil2,['catch'],[0.8095999999977721],[0.8095999999977721],0.222,no_beat,0.5875999999977721,0.5875999999977721,"[""space""]",mo,1,testWhatL2Uns//time_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,time,L2,m,0.4173,4.0,1.0,0.7341,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
62,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,62,Online_whenL3//a.mo33.0.wav,mo,fu,di,sil,ga,do,le,sil1,ñe,ka,sil2,['catch'],[0.5821999999991476],[0.5821999999991476],0.0,beat,0.5821999999991476,0.5821999999991476,"[""space""]",mo,1,testWhatL2Uns//r2.s2.1.wav,3.0,what,unsyncopated,b,s2,rule,rule,L2,z,0.3009,6.0,1.0,0.667,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
63,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,63,Online_whenL3//a.mo32.none.wav,ji,gu,je,sil,ga,do,ñe,sil1,chu,le,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//time_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,time,L2,m,1.433,4.0,1.0,0.5852,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
64,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,64,Online_whenL3//a.mo17.none.wav,ji,ko,sa,sil,di,ka,do,sil1,chu,ga,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//r1.s1.2.wav,3.0,what,unsyncopated,a,s1,rule,rule,L2,m,1.2667,4.0,0.0,0.6386,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
65,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,65,Online_whenL3//a.mo18.888.wav,je,do,fu,sil,mo,sa,ga,sil1,di,le,sil2,['catch'],[1.5680999999976848],[1.5680999999976848],0.888,beat,0.6800999999976848,0.6800999999976848,"[""space""]",mo,1,testWhatL2Uns//time_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,time,L2,m,0.417,4.0,1.0,0.6168,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
66,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,66,Online_whenL3//a.mo16.1998.wav,li,je,gu,sil,ka,chu,le,sil1,ji,mo,sil2,['catch'],[2.5293000000008306],[2.5293000000008306],1.998,no_beat,0.5313000000008306,0.5313000000008306,"[""space""]",mo,1,testWhatL2Uns//r2.s1.0.wav,3.0,what,unsyncopated,b,s1,rule,rule,L2,m,0.3506,4.0,0.0,0.4507,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
67,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,67,Online_whenL3//a.mo19.none.wav,fu,ka,ko,sil,chu,sa,do,sil1,li,le,sil2,['-'],,,none,none,,,,mo,1,testWhatL2Uns//r1.s2.0.wav,3.0,what,unsyncopated,a,s2,rule,rule,L2,z,0.1687,6.0,1.0,0.6667,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
68,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,68,Online_whenL3//d.ji12.1332.wav,sa,le,gu,sil,ka,ga,ji,sil1,di,mo,sil2,['catch'],[1.8423999999985199],[1.8423999999985199],1.332,no_beat,0.5103999999985198,0.5103999999985198,"[""space""]",ji,4,testWhatL2Uns//cat_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,cat,L2,z,0.5173,4.0,0.0,0.8834,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
69,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,69,Online_whenL3//d.ji15.444.wav,ga,do,ji,sil,mo,sa,ko,sil1,fu,gu,sil2,['catch'],[1.0808000000007496],[1.0808000000007496],0.444,no_beat,0.6368000000007497,0.6368000000007497,"[""space""]",ji,4,testWhatL2Uns//r1.s2.2.wav,3.0,what,unsyncopated,a,s2,rule,rule,L2,z,0.3177,6.0,1.0,0.617,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
70,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,70,Online_whenL3//d.ji13.222.wav,fu,ji,di,sil,li,ko,je,sil1,chu,mo,sil2,['miss'],,,0.222,no_beat,,,,ji,4,testWhatL2Uns//cat_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,cat,L2,z,0.3179,6.0,0.0,0.4592,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
71,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,71,Online_whenL3//d.ji14.1998.wav,ga,do,ka,sil,ñe,gu,le,sil1,sa,ji,sil2,['catch'],[2.4296000000015283],[2.4296000000015283],1.998,no_beat,0.4316000000015283,0.4316000000015283,"[""space""]",ji,4,testWhatL2Uns//time_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,time,L2,m,0.9173,4.0,1.0,0.6241,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
72,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,72,Online_whenL3//b.ñe35.1776.wav,le,ka,do,sil,chu,ga,ji,sil1,ñe,gu,sil2,['catch'],[2.389600000001451],[2.389600000001451],1.776,beat,0.613600000001451,0.613600000001451,"[""space""]",ñe,2,testConjL1Uns//dep_viol.r2.s2.0.wav,4.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L1,z,0.3503,6.0,0.0,1.6332,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
73,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,73,Online_whenL3//b.ñe33.none.wav,gu,li,ka,sil,sa,fu,le,sil1,di,chu,sil2,['-'],,,none,none,,,,ñe,2,testConjL1Uns//r2.s1.0.wav,4.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,m,1.9498,4.0,0.0,0.5055,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
74,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,74,Online_whenL3//b.ñe32.none.wav,li,fu,mo,sil,ko,ji,chu,sil1,gu,do,sil2,['-'],,,none,none,,,,ñe,2,testConjL1Uns//dep_viol.r1.s2.0.wav,4.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L1,m,0.7831,4.0,1.0,0.6881,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
75,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,75,Online_whenL3//b.ñe34.444.wav,fu,ka,ñe,sil,ko,do,chu,sil1,ga,je,sil2,['catch'],[1.08110000000147],[1.08110000000147],0.444,no_beat,0.6371000000014702,0.6371000000014702,"[""space""]",ñe,2,testConjL1Uns//cat_viol.r2.s1.0.wav,4.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L1,z,0.2169,6.0,0.0,0.7833,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
76,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,76,Online_whenL3//d.ji2.none.wav,je,ko,sa,sil,le,do,ga,sil1,ñe,di,sil2,['-'],,,none,none,,,,ji,4,testConjL1Uns//time_viol.r1.s2.0.wav,4.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L1,z,0.6847,6.0,0.0,0.9998,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
77,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,77,Online_whenL3//d.ji1.888.wav,sa,je,le,sil,ji,ko,ñe,sil1,di,gu,sil2,['catch'],[1.4977000000029648],[1.4977000000029648],0.888,beat,0.6097000000029648,0.6097000000029648,"[""space""]",ji,4,testConjL1Uns//dep_viol.r1.s1.0.wav,4.0,conjunction_un,unsyncopated,a,s1,no_rule,dep,L1,z,0.5836,5.0,0.0,0.8168,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
78,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,78,Online_whenL3//d.ji3.none.wav,je,le,do,sil,sa,ka,ga,sil1,gu,mo,sil2,['-'],,,none,none,,,,ji,4,testConjL1Uns//cat_viol.r1.s1.0.wav,4.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L1,z,0.3172,4.0,0.0,0.6671,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
79,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,79,Online_whenL3//d.ji0.1332.wav,je,ko,gu,sil,do,ñe,ji,sil1,mo,le,sil2,['catch'],[1.8019999999999072],[1.8019999999999072],1.332,no_beat,0.4699999999999071,0.4699999999999071,"[""space""]",ji,4,testConjL1Uns//r1.s2.2.wav,4.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,0.384,4.0,1.0,0.4509,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
80,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,80,Online_whenL3//a.mo9.1332.wav,fu,sa,do,sil,ji,gu,mo,sil1,ka,je,sil2,['catch'],[1.824100000001522],[1.824100000001522],1.332,no_beat,0.4921000000015219,0.4921000000015219,"[""space""]",mo,1,testConjL1Uns//r1.s2.1.wav,4.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,1.5161,4.0,1.0,0.4838,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
81,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,81,Online_whenL3//a.mo10.none.wav,di,ko,le,sil,chu,fu,ka,sil1,sa,ji,sil2,['-'],,,none,none,,,,mo,1,testConjL1Uns//r2.s1.1.wav,4.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,0.2671,6.0,1.0,0.7342,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
82,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,82,Online_whenL3//a.mo11.none.wav,chu,li,ñe,sil,je,fu,le,sil1,ko,di,sil2,['-'],,,none,none,,,,mo,1,testConjL1Uns//dep_viol.r2.s1.0.wav,4.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L1,m,0.2838,4.0,1.0,0.7344,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
83,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,1,when,L3,unsyncopated,when,when,83,Online_whenL3//a.mo8.1776.wav,je,ga,ka,sil,le,li,ñe,sil1,mo,gu,sil2,['catch'],[2.267699999999195],[2.267699999999195],1.776,beat,0.4916999999991949,0.4916999999991949,"[""space""]",mo,1,testConjL1Uns//r2.s1.2.wav,4.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,m,1.2665,4.0,0.0,0.4046,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
