Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
257,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,1,Online_whatL3//b.ñe.sa10.1110.1998.wav,ga,le,gu,sil2,ñe,di,li,sil,sa,ji,sil1,['miss'],,,1.998,no_beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
258,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,2,Online_whatL3//b.ñe.sa8.1110.1998.wav,li,do,di,sil2,ñe,gu,ji,sil,sa,je,sil1,['miss'],,,1.998,no_beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
259,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,3,Online_whatL3//b.ñe.sa9.0.1110.wav,ñe,fu,di,sil2,sa,ka,le,sil,li,je,sil1,['miss'],,,1.11,no_beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
260,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,4,Online_whatL3//d.ji.li25.none.none.wav,ñe,gu,ko,sil2,sa,ka,le,sil,do,ga,sil1,['false alarm'],[2.4701999999285817],[2.4701999999285817],none,none,,,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
261,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,5,Online_whatL3//d.ji.li24.1332.1554.wav,chu,di,ko,sil2,mo,ji,li,sil,do,gu,sil1,['miss'],,,1.554,no_beat,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
262,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,6,Online_whatL3//d.ji.li26.none.none.wav,chu,gu,je,sil,mo,di,do,sil1,ka,ga,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
263,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,7,Online_whatL3//d.ji.li27.222.1110.wav,gu,ji,do,sil,chu,li,ga,sil1,mo,fu,sil2,['catch'],[1.3822999999524654],[1.3822999999524654],1.11,no_beat,0.2722999999524653,0.2722999999524653,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
264,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,8,Online_whatL3//a.chu.mo23.888.1998.wav,fu,ko,li,sil,chu,ga,je,sil2,mo,ji,sil1,['miss'],,,0.888,beat,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
265,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,9,Online_whatL3//a.chu.mo21.none.none.wav,ñe,ko,do,sil,sa,li,ji,sil1,gu,ka,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
266,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,10,Online_whatL3//a.chu.mo22.none.none.wav,ñe,gu,fu,sil,sa,di,li,sil1,do,ji,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
267,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,11,Online_whatL3//a.chu.mo20.888.1776.wav,ko,fu,ka,sil,chu,le,do,sil1,mo,je,sil2,['catch'],[1.6676000000238673],[1.6676000000238673],0.888,beat,0.7796000000238673,0.7796000000238673,"[""space""]",chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
268,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,12,Online_whatL3//d.ji.li4.none.none.wav,chu,je,ko,sil,mo,ga,le,sil2,do,di,sil1,['false alarm'],[0.7191999999286054],[0.7191999999286054],none,none,,,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
269,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,13,Online_whatL3//d.ji.li5.none.none.wav,le,ka,di,sil,chu,fu,ko,sil2,mo,gu,sil1,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
270,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,14,Online_whatL3//d.ji.li7.1332.1554.wav,ñe,ga,ka,sil2,sa,ji,li,sil,gu,do,sil1,['catch'],[2.3173000000715547],[2.3173000000715547],1.554,no_beat,0.7633000000715546,0.7633000000715546,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
271,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,15,Online_whatL3//d.ji.li6.222.1110.wav,ko,ji,ka,sil,ñe,li,di,sil2,sa,ga,sil1,['catch'],[2.164400000095384],[2.164400000095384],1.11,no_beat,1.0544000000953837,1.0544000000953837,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
272,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,16,Online_whatL3//d.ji.li17.none.none.wav,ñe,ko,gu,sil,sa,le,do,sil2,je,ga,sil1,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
273,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,17,Online_whatL3//d.ji.li18.222.1332.wav,ñe,ji,di,sil2,sa,li,gu,sil,ko,fu,sil1,['miss'],,,1.332,no_beat,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
274,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,18,Online_whatL3//d.ji.li16.1776.1110.wav,ñe,le,ko,sil,sa,li,je,sil1,ji,fu,sil2,['miss'],,,1.11,no_beat,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
275,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,19,Online_whatL3//d.ji.li19.1554.222.wav,le,li,do,sil2,chu,ka,ji,sil,mo,di,sil1,['catch'],[0.9305000000001655],[0.9305000000001655],0.222,no_beat,0.7085000000001656,0.7085000000001656,"[""space""]",li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
276,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,20,Online_whatL3//b.ñe.sa6.none.none.wav,chu,ji,gu,sil,mo,li,fu,sil2,ka,do,sil1,['false alarm'],[2.411000000000058],[2.411000000000058],none,none,,,"[""space""]",sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
277,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,21,Online_whatL3//b.ñe.sa5.888.1998.wav,di,je,do,sil,ñe,gu,li,sil2,sa,le,sil1,['catch_delay'],[0.7113999999760983],[0.7113999999760983],1.998,no_beat,0.7113999999760983,0.7113999999760983,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
278,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,22,Online_whatL3//b.ñe.sa4.none.none.wav,chu,ka,le,sil,mo,je,ga,sil1,do,ji,sil2,['-'],[0.045399999976098115],[0.045399999976098115],none,none,,,"[""space""]",sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
279,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,23,Online_whatL3//b.ñe.sa7.none.none.wav,gu,di,le,sil,chu,ga,ka,sil1,mo,ko,sil2,['false alarm'],[1.0207000000475546],[1.0207000000475546],none,none,,,"[""space""]",sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
280,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,24,Online_whatL3//a.chu.mo24.0.1110.wav,chu,gu,ka,sil2,mo,le,ji,sil,do,li,sil1,['miss'],,,0.0,beat,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
281,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,25,Online_whatL3//a.chu.mo25.none.none.wav,le,di,do,sil2,ñe,ga,li,sil,sa,je,sil1,['false alarm'],[0.055000000000063665],[0.055000000000063665],none,none,,,"[""space""]",chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
282,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,26,Online_whatL3//a.chu.mo27.888.1776.wav,ka,ga,ji,sil,chu,je,di,sil1,mo,gu,sil2,['miss'],,,0.888,beat,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
283,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,27,Online_whatL3//a.chu.mo26.0.888.wav,chu,ji,li,sil,mo,ko,fu,sil2,di,gu,sil1,['catch'],[1.5648000000715],[1.5648000000715],0.0,beat,,1.5648000000715,"[""space""]",chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
284,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,28,Online_whatL3//a.chu.mo31.none.none.wav,ka,di,ko,sil,ñe,ji,fu,sil1,sa,le,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
285,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,29,Online_whatL3//a.chu.mo30.0.888.wav,chu,ko,li,sil,mo,gu,le,sil2,je,fu,sil1,['miss'],,,0.0,beat,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
286,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,30,Online_whatL3//a.chu.mo29.none.none.wav,ñe,do,di,sil,sa,gu,ko,sil1,le,ka,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
287,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,31,Online_whatL3//a.chu.mo28.none.none.wav,di,do,ka,sil,ñe,ko,ji,sil1,sa,fu,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
288,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,32,Online_whatL3//a.chu.mo7.0.888.wav,chu,ka,do,sil,mo,le,je,sil1,li,fu,sil2,['miss'],,,0.0,beat,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
289,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,33,Online_whatL3//a.chu.mo4.none.none.wav,ñe,le,gu,sil2,sa,ji,je,sil,ga,li,sil1,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
290,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,34,Online_whatL3//a.chu.mo5.none.none.wav,ga,ka,li,sil2,ñe,gu,le,sil,sa,di,sil1,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
291,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,35,Online_whatL3//a.chu.mo6.888.1776.wav,do,ko,ka,sil,chu,fu,gu,sil1,mo,ga,sil2,['catch'],[1.4831000000240238],[1.4831000000240238],0.888,beat,0.5951000000240237,0.5951000000240237,"[""space""]",chu,1,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
292,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,36,Online_whatL3//c.gu.je25.none.none.wav,ñe,ko,ka,sil,sa,do,li,sil2,di,ji,sil1,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
293,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,37,Online_whatL3//c.gu.je27.1776.222.wav,ñe,je,li,sil,sa,ji,ga,sil1,gu,fu,sil2,['catch'],[1.0450000000000728],[1.0450000000000728],0.222,no_beat,0.8230000000000728,0.8230000000000728,"[""space""]",je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
294,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,38,Online_whatL3//c.gu.je24.222.1110.wav,fu,gu,do,sil,ñe,je,di,sil1,sa,ga,sil2,['catch'],[1.96260000002394],[1.96260000002394],1.11,no_beat,0.85260000002394,0.85260000002394,"[""space""]",je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
295,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,39,Online_whatL3//c.gu.je26.none.none.wav,chu,di,le,sil,mo,li,ko,sil2,ka,fu,sil1,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
296,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,40,Online_whatL3//c.gu.je1.222.1332.wav,di,gu,le,sil2,chu,je,ga,sil,mo,ka,sil1,['miss'],,,1.332,no_beat,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
297,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,41,Online_whatL3//c.gu.je2.none.none.wav,ñe,di,fu,sil,sa,ji,ga,sil1,ko,do,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
298,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,42,Online_whatL3//c.gu.je0.none.none.wav,chu,ko,li,sil,mo,ji,le,sil2,ga,di,sil1,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
299,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,43,Online_whatL3//c.gu.je3.none.none.wav,chu,le,do,sil,mo,ji,ka,sil2,li,fu,sil1,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
300,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r1,44,Online_whatL3//b.ñe.sa26.none.none.wav,chu,di,ga,sil,mo,li,le,sil2,ka,ko,sil1,['false alarm'],[2.1312000000475564],[2.1312000000475564],none,none,,,"[""space""]",sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
301,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,45,Online_whatL3//b.ñe.sa24.0.888.wav,ñe,je,ga,sil,sa,di,ji,sil1,li,ka,sil2,['miss'],,,0.888,beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
302,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,46,Online_whatL3//b.ñe.sa27.1110.1998.wav,ga,je,fu,sil2,ñe,li,gu,sil,sa,ka,sil1,['miss'],,,1.998,no_beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
303,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s1,r2,47,Online_whatL3//b.ñe.sa25.0.888.wav,ñe,di,do,sil,sa,ko,le,sil2,gu,ka,sil1,['miss'],,,0.888,beat,,,,sa,2,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
304,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r2,48,Online_whatL3//d.ji.li10.444.0.wav,li,le,ji,sil,ñe,do,di,sil1,sa,ga,sil2,['miss'],,,0.0,beat,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
305,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,49,Online_whatL3//d.ji.li8.none.none.wav,di,ko,do,sil,chu,ga,le,sil2,mo,je,sil1,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
306,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,3,what,L3,unsyncopated,s2,r1,50,Online_whatL3//d.ji.li9.1554.444.wav,fu,ga,li,sil2,chu,gu,ji,sil,mo,do,sil1,['miss'],,,0.444,no_beat,,,,li,4,,,,,,,,,,,,,,,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
