Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
116,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,116,Online_whenL4//c.bu11.none.wav,ña,pe,re,sil,nu,bo,lo,sil1,ci,de,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
117,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,117,Online_whenL4//c.bu10.0.wav,bu,ñi,da,sil,ña,ja,re,sil1,nu,ci,sil2,['catch'],[0.9343000000119446],[0.9343000000119446],0.0,beat,0.9343000000119446,0.9343000000119446,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
118,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,118,Online_whenL4//c.bu8.444.wav,nu,bo,bu,sil,ñi,re,zi,sil1,pe,ci,sil2,['catch'],[1.250799999982064],[1.250799999982064],0.444,no_beat,0.8067999999820641,0.8067999999820641,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
119,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,119,Online_whenL4//c.bu9.444.wav,bo,ja,bu,sil,lo,re,pe,sil1,ci,po,sil2,['catch'],[0.9154000000060023],[0.9154000000060023],0.444,no_beat,0.4714000000060023,0.4714000000060023,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
120,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,120,Online_whenL4//a.lo16.none.wav,po,bu,re,sil,ja,pe,zi,sil1,da,ña,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
121,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,121,Online_whenL4//a.lo17.888.wav,ci,de,re,sil,lo,ru,da,sil1,ñi,zi,sil2,['catch'],[1.5085999999939759],[1.5085999999939759],0.888,beat,0.6205999999939759,0.6205999999939759,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
122,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,122,Online_whenL4//a.lo19.0.wav,lo,ru,po,sil,pe,bu,re,sil1,nu,bo,sil2,['catch'],[0.6262000000178887],[0.6262000000178887],0.0,beat,0.6262000000178887,0.6262000000178887,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
123,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,123,Online_whenL4//a.lo18.none.wav,re,ñi,de,sil,nu,bo,ña,sil1,ru,zi,sil2,['false alarm'],[1.8209999999999127],[1.8209999999999127],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
124,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,124,Online_whenL4//b.ja26.none.wav,bu,ru,de,sil,zi,bo,re,sil1,ci,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
125,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,125,Online_whenL4//b.ja27.444.wav,bu,ñi,ja,sil,ci,ru,ña,sil1,bo,zi,sil2,['miss'],,,0.444,no_beat,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
126,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,126,Online_whenL4//b.ja24.444.wav,bu,nu,ja,sil,ci,pe,de,sil1,po,ña,sil2,['miss'],,,0.444,no_beat,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
127,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,127,Online_whenL4//b.ja25.none.wav,ru,zi,bo,sil,bu,nu,po,sil1,ñi,re,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
128,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,128,Online_whenL4//a.lo34.0.wav,lo,po,ña,sil,de,ci,pe,sil1,ñi,nu,sil2,['miss'],,,0.0,beat,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
129,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,129,Online_whenL4//a.lo35.none.wav,zi,pe,ru,sil,bu,ñi,ja,sil1,ña,po,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
130,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,130,Online_whenL4//a.lo32.1776.wav,bu,pe,ru,sil,ñi,po,ci,sil1,lo,ja,sil2,['catch'],[1.8271000000238473],[1.8271000000238473],1.776,beat,0.0511000000238472,0.0511000000238472,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
131,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,131,Online_whenL4//a.lo33.888.wav,ñi,bu,nu,sil,lo,de,ña,sil1,ci,po,sil2,['miss'],,,0.888,beat,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
132,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,132,Online_whenL4//c.bu22.none.wav,nu,ci,ña,sil,re,ñi,ru,sil1,zi,pe,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
133,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,133,Online_whenL4//c.bu23.none.wav,ña,nu,pe,sil,ru,ja,bo,sil1,re,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
134,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,134,Online_whenL4//c.bu20.1332.wav,lo,re,ru,sil,ña,de,bu,sil1,zi,ci,sil2,['miss'],,,1.332,no_beat,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
135,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,135,Online_whenL4//c.bu21.1332.wav,zi,pe,ci,sil,ña,nu,bu,sil1,bo,ru,sil2,['miss'],,,1.332,no_beat,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
136,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,0,Online_conjL1_syn//b.ta.be15.none.none.wav,la,ni,lu,pu,sil,ri,cho,ki,sil1,fa,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
137,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r2,1,Online_conjL1_syn//b.ta.be13.0.666.wav,ta,ni,fo,be,sil,ze,ne,fa,sil1,ri,sil2,['miss'],,,0.0,beat,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
138,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r1,2,Online_conjL1_syn//b.ta.be12.none.none.wav,pu,ro,lu,ki,sil,ri,fa,ni,sil1,cho,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
139,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r2,3,Online_conjL1_syn//b.ta.be14.0.666.wav,ta,la,fa,be,sil,ni,fo,ro,sil1,lu,sil2,['catch'],[0.6124000000058913],[0.6124000000058913],0.0,beat,0.6124000000058913,0.6124000000058913,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
140,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,4,Online_conjL1_syn//a.pu.ki16.none.none.wav,la,ze,fo,ta,sil,zu,lu,be,sil1,ne,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
141,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,5,Online_conjL1_syn//a.pu.ki18.666.1554.wav,lu,ni,ri,pu,sil,ro,fo,ki,sil1,cho,sil2,['catch'],[2.111099999993712],[2.111099999993712],1.554,no_beat,0.5570999999937121,0.5570999999937121,"[""space""]",ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
142,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r2,6,Online_conjL1_syn//a.pu.ki19.none.none.wav,ta,fa,lu,be,sil,ne,fo,ri,sil1,ze,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
143,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,7,Online_conjL1_syn//a.pu.ki17.none.none.wav,lu,fa,zu,ta,sil,la,ze,be,sil1,cho,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
144,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,8,Online_conjL1_syn//a.pu.ki28.666.1554.wav,cho,ro,fo,pu,sil,ze,ni,ki,sil1,zu,sil2,['catch'],[2.3984000000059496],[2.3984000000059496],1.554,no_beat,0.8444000000059495,0.8444000000059495,"[""space""]",ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
145,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r2,9,Online_conjL1_syn//a.pu.ki30.none.none.wav,ta,fa,ro,be,sil,ni,zu,la,sil1,ze,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
146,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,10,Online_conjL1_syn//a.pu.ki29.666.1554.wav,ze,ne,ro,pu,sil,lu,la,ki,sil1,fo,sil2,['catch'],[2.430700000018078],[2.430700000018078],1.554,no_beat,0.8767000000180778,0.8767000000180778,"[""space""]",ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
147,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,11,Online_conjL1_syn//a.pu.ki31.none.none.wav,lu,fo,fa,ta,sil,ro,ni,be,sil1,la,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
148,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,12,Online_conjL1_syn//b.ta.be3.666.1554.wav,lu,ro,zu,ta,sil,ne,fo,be,sil1,ni,sil2,['catch'],[1.5164000000058877],[1.5164000000058877],0.666,no_beat,0.8504000000058877,0.8504000000058877,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
149,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,13,Online_conjL1_syn//b.ta.be2.none.none.wav,ri,ne,fo,pu,sil,zu,la,ki,sil1,lu,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
150,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,14,Online_conjL1_syn//b.ta.be1.666.1554.wav,ni,la,lu,ta,sil,cho,ro,be,sil1,ne,sil2,['catch'],[1.1981999999879918],[1.1981999999879918],0.666,no_beat,0.5321999999879917,0.5321999999879917,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
151,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,15,Online_conjL1_syn//b.ta.be0.666.1554.wav,cho,fa,fo,ta,sil,zu,la,be,sil1,ne,sil2,['catch'],[1.2120999999942796],[1.2120999999942796],0.666,no_beat,0.5460999999942796,0.5460999999942796,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
152,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,16,Online_conjL1_syn//b.ta.be17.none.none.wav,zu,lu,ze,pu,sil,la,cho,ki,sil1,fa,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
153,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r1,17,Online_conjL1_syn//b.ta.be18.none.none.wav,pu,ni,zu,ki,sil,ne,la,ze,sil1,cho,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
154,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,18,Online_conjL1_syn//b.ta.be16.666.1554.wav,ro,ne,lu,ta,sil,la,ri,be,sil1,fo,sil2,['catch'],[1.199200000017754],[1.199200000017754],0.666,no_beat,0.533200000017754,0.533200000017754,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
155,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,19,Online_conjL1_syn//b.ta.be19.666.1554.wav,fa,la,ni,ta,sil,cho,ne,be,sil1,ri,sil2,['catch'],[1.504099999994196],[1.504099999994196],0.666,no_beat,0.8380999999941959,0.8380999999941959,"[""space""]",ta,1,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
156,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,20,Online_conjL1_syn//d.ne.ni22.1110.0.wav,ni,ze,lu,ta,sil,ne,cho,be,sil1,zu,sil2,['catch'],[1.7899999999999636],[1.7899999999999636],1.11,no_beat,0.6799999999999635,0.6799999999999635,"[""space""]",ne,4,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
157,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,21,Online_conjL1_syn//d.ne.ni23.0.444.wav,ne,fo,ni,pu,sil,ri,fa,ki,sil1,lu,sil2,['catch'],[0.592099999993934],[0.592099999993934],0.0,beat,0.592099999993934,0.592099999993934,"[""space""]",ne,4,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
158,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r1,22,Online_conjL1_syn//d.ne.ni21.none.none.wav,pu,lu,fo,ki,sil,ze,cho,ro,sil1,zu,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
159,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,23,Online_conjL1_syn//d.ne.ni20.none.none.wav,ze,lu,ro,ta,sil,fa,ri,be,sil1,cho,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
160,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,24,Online_conjL1_syn//c.ro.fo27.444.1110.wav,la,fa,ro,ta,sil,fo,lu,be,sil1,ze,sil2,['catch'],[1.4970999999941341],[1.4970999999941341],0.444,no_beat,1.0530999999941342,1.0530999999941342,"[""space""]",ro,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
161,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s1,r1,25,Online_conjL1_syn//c.ro.fo24.1332.222.wav,pu,fo,ni,ki,sil,la,ro,ze,sil1,zu,sil2,['catch'],[1.8142999999822678],[1.8142999999822678],1.332,no_beat,0.4822999999822677,0.4822999999822677,"[""space""]",ro,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
162,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,26,Online_conjL1_syn//c.ro.fo26.444.0.wav,fo,ne,ro,pu,sil,ze,ni,ki,sil1,fa,sil2,['catch'],[1.1894999999999527],[1.1894999999999527],0.444,no_beat,0.7454999999999528,0.7454999999999528,"[""space""]",ro,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
163,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r2,27,Online_conjL1_syn//c.ro.fo25.none.none.wav,lu,ri,fa,ta,sil,zu,cho,be,sil1,ze,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
164,2024-02-17_04h32.41.610,Unsyncopated_study2,s113,29.0,feminino,right,España,Castellano,Bachelor degree,no,no,A,2,conjunction_syn,L1,syncopated,s2,r1,28,Online_conjL1_syn//a.pu.ki25.666.1554.wav,cho,la,ro,pu,sil,ze,ne,ki,sil1,ri,sil2,['catch'],[2.083100000023933],[2.083100000023933],1.554,no_beat,0.5291000000239328,0.5291000000239328,"[""space""]",ki,2,,,,,,,,,,,,,,,2.0,2.0,Castellano,0.0,Inglés,12.0,4.0,1.0,yes,no,yes,Flauta,12,Órgano,12,,,Todo ha ido bien gracias,62.0,yes
