Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
229,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,101,Online_whenL4//b.ja0.222.wav,re,ja,da,sil,ci,ru,bo,sil1,bu,lo,sil2,['catch'],[0.6630000000004657],[0.6630000000004657],0.222,no_beat,0.4410000000004657,0.4410000000004657,"[""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
230,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,102,Online_whenL4//b.ja1.none.wav,lo,re,po,sil,bu,de,ña,sil1,da,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
231,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,103,Online_whenL4//b.ja3.none.wav,nu,da,po,sil,ru,zi,bu,sil1,re,ña,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
232,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,104,Online_whenL4//a.lo6.none.wav,ñi,ja,ña,sil,de,re,po,sil1,nu,bo,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
233,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,105,Online_whenL4//a.lo7.1776.wav,de,po,da,sil,ru,zi,ñi,sil1,lo,pe,sil2,['miss'],,,1.776,beat,,,,lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
234,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,106,Online_whenL4//a.lo4.none.wav,bo,ñi,pe,sil,ja,re,ru,sil1,nu,da,sil2,['false alarm'],[1.3760000000002037],[1.3760000000002037],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
235,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,107,Online_whenL4//a.lo5.1998.wav,ci,bu,zi,sil,ru,bo,pe,sil1,de,lo,sil2,['miss'],,,1.998,no_beat,,,,lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
236,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,108,Online_whenL4//c.bu15.1776.wav,zi,re,po,sil,pe,ña,lo,sil1,bu,bo,sil2,['catch'],[2.1899999999986903],[2.1899999999986903],1.776,beat,0.4139999999986903,0.4139999999986903,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
237,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,109,Online_whenL4//c.bu13.none.wav,bo,po,pe,sil,ja,ña,da,sil1,lo,de,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
238,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,110,Online_whenL4//c.bu12.444.wav,ña,nu,bu,sil,bo,ñi,da,sil1,ru,lo,sil2,['catch'],[1.1929999999993015],[1.1929999999993015],0.444,no_beat,0.7489999999993016,0.7489999999993016,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
239,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,111,Online_whenL4//c.bu14.none.wav,zi,ñi,ja,sil,re,da,de,sil1,ru,bo,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
240,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,112,Online_whenL4//b.ja16.1110.wav,re,ci,bu,sil,de,ja,ru,sil1,pe,nu,sil2,['catch'],[1.495999999999185],[1.495999999999185],1.11,no_beat,0.385999999999185,0.385999999999185,"[""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
241,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,113,Online_whenL4//b.ja18.none.wav,bo,re,ru,sil,de,lo,zi,sil1,ci,ña,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
242,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,114,Online_whenL4//b.ja19.none.wav,ñi,da,nu,sil,ña,bo,de,sil1,po,lo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
243,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,115,Online_whenL4//b.ja17.none.wav,pe,ru,ñi,sil,zi,lo,re,sil1,de,bu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
244,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,116,Online_whenL4//d.pe24.0.wav,pe,de,re,sil,zi,ña,bo,sil1,ja,ñi,sil2,['catch'],[0.738999999999578],[0.738999999999578],0.0,beat,0.738999999999578,0.738999999999578,"[""space""]",pe,4,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
245,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,117,Online_whenL4//d.pe27.222.wav,ru,pe,nu,sil,zi,ña,ci,sil1,ñi,bu,sil2,['miss'],,,0.222,no_beat,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
246,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,118,Online_whenL4//d.pe26.none.wav,lo,re,ña,sil,bo,po,ñi,sil1,zi,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
247,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,119,Online_whenL4//d.pe25.none.wav,re,bu,ja,sil,da,bo,ci,sil1,nu,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
248,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,120,Online_whenL4//b.ja24.444.wav,bu,nu,ja,sil,ci,pe,de,sil1,po,ña,sil2,['catch'],[0.8789999999989959],[0.8789999999989959],0.444,no_beat,0.4349999999989959,0.4349999999989959,"[""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
249,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,121,Online_whenL4//b.ja27.444.wav,bu,ñi,ja,sil,ci,ru,ña,sil1,bo,zi,sil2,['catch'],[0.9619999999995343],[0.9619999999995343],0.444,no_beat,0.5179999999995344,0.5179999999995344,"[""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
250,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,122,Online_whenL4//b.ja25.none.wav,ru,zi,bo,sil,bu,nu,po,sil1,ñi,re,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
251,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,123,Online_whenL4//b.ja26.none.wav,bu,ru,de,sil,zi,bo,re,sil1,ci,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
252,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,124,Online_whenL4//a.lo20.none.wav,re,po,ja,sil,de,ña,nu,sil1,pe,ru,sil2,['false alarm'],[0.8940000000002328],[0.8940000000002328],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
253,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,125,Online_whenL4//a.lo22.444.wav,pe,ña,lo,sil,re,ñi,bo,sil1,ru,ja,sil2,['catch'],[0.9500000000007276],[0.9500000000007276],0.444,no_beat,0.5060000000007276,0.5060000000007276,"[""space""]",lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
254,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,126,Online_whenL4//a.lo23.1332.wav,nu,ña,ci,sil,re,ñi,lo,sil1,pe,bu,sil2,['catch'],[1.8829999999998108],[1.8829999999998108],1.332,no_beat,0.5509999999998108,0.5509999999998108,"[""space""]",lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
255,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,127,Online_whenL4//a.lo21.1998.wav,ñi,zi,bu,sil,de,ru,po,sil1,ña,lo,sil2,['miss'],,,1.998,no_beat,,,,lo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
256,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,128,Online_whenL4//c.bu6.none.wav,nu,de,ci,sil,ru,zi,ña,sil1,po,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
257,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,129,Online_whenL4//c.bu7.none.wav,lo,ci,ja,sil,pe,ñi,da,sil1,re,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
258,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,130,Online_whenL4//c.bu5.444.wav,ci,ñi,bu,sil,po,nu,ña,sil1,pe,zi,sil2,['catch'],[0.9949999999989814],[0.9949999999989814],0.444,no_beat,0.5509999999989814,0.5509999999989814,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
259,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,131,Online_whenL4//c.bu4.none.wav,ru,ña,ja,sil,ñi,de,ci,sil1,po,zi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
260,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,132,Online_whenL4//b.ja23.444.wav,bu,da,ja,sil,ña,de,nu,sil1,ñi,po,sil2,['catch'],[0.8739999999997963],[0.8739999999997963],0.444,no_beat,0.4299999999997962,0.4299999999997962,"[""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
261,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,133,Online_whenL4//b.ja22.1776.wav,da,ci,zi,sil,ña,ru,bo,sil1,ja,bu,sil2,['miss'],,,1.776,beat,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
262,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,134,Online_whenL4//b.ja20.0.wav,ja,bu,ñi,sil,bo,de,lo,sil1,ru,da,sil2,"['catch', 'false alarm']","[0.06400000000030559, 0.7479999999995925]",[0.06400000000030559],0.0,beat,0.0640000000003055,0.0640000000003055,"[""space"",""space""]",ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
263,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,2,when,L4,unsyncopated,when,when,135,Online_whenL4//b.ja21.none.wav,bu,da,ci,sil,ru,nu,zi,sil1,de,po,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
264,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s1,r2,0,Online_whatL3//b.ñe.sa1.0.888.wav,ñe,le,je,sil,sa,ka,ko,sil2,do,gu,sil1,['miss'],,,0.0,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
265,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r2,1,Online_whatL3//b.ñe.sa3.888.1776.wav,le,di,gu,sil,ñe,li,je,sil1,sa,ko,sil2,['miss'],,,0.888,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
266,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r1,2,Online_whatL3//b.ñe.sa2.none.none.wav,fu,ko,di,sil,chu,le,gu,sil2,mo,je,sil1,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
267,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r1,3,Online_whatL3//b.ñe.sa0.none.none.wav,ko,le,ji,sil2,chu,do,gu,sil,mo,fu,sil1,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
268,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r2,4,Online_whatL3//c.gu.je7.none.none.wav,ga,li,do,sil,ñe,ka,ko,sil1,sa,le,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
269,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r2,5,Online_whatL3//c.gu.je4.1110.222.wav,do,je,di,sil,ñe,gu,ji,sil1,sa,le,sil2,['catch'],[1.6330000000016298],[1.6330000000016298],1.11,no_beat,0.5230000000016297,0.5230000000016297,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
270,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r1,6,Online_whatL3//c.gu.je5.none.none.wav,do,di,ji,sil,chu,li,ka,sil1,mo,le,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
271,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s1,r1,7,Online_whatL3//c.gu.je6.222.444.wav,chu,gu,je,sil2,mo,fu,ko,sil,ji,ka,sil1,['catch'],[0.5519999999996799],[0.5519999999996799],0.222,no_beat,0.3299999999996799,0.3299999999996799,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
272,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r2,8,Online_whatL3//a.chu.mo5.none.none.wav,ga,ka,li,sil2,ñe,gu,le,sil,sa,di,sil1,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
273,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s2,r1,9,Online_whatL3//a.chu.mo6.888.1776.wav,do,ko,ka,sil,chu,fu,gu,sil1,mo,ga,sil2,['catch'],[2.208999999998923],[2.208999999998923],1.776,beat,0.4329999999989231,0.4329999999989231,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
274,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s1,r1,10,Online_whatL3//a.chu.mo7.0.888.wav,chu,ka,do,sil,mo,le,je,sil1,li,fu,sil2,['catch'],[1.412000000000262],[1.412000000000262],0.888,beat,0.5240000000002619,0.5240000000002619,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
275,2023-12-30_16h55.09.293,Unsyncopated_study2,s86,25.0,masculino,right, españa,catalàcastellano,Master degree,no,no,A,3,what,L3,unsyncopated,s1,r2,11,Online_whatL3//a.chu.mo4.none.none.wav,ñe,le,gu,sil2,sa,ji,je,sil,ga,li,sil1,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,catala,0.0,castellano,0.0,ingles,8.0,3.0,3.0,yes,yes,yes,canto,5,flauta travesera,5,guitarra electrica,5,guitarra española,11.0,,, nada ,78.0,yes
