Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
10,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,10,Online_whenL2//d.si27.1110.wav,fe,te,ñu,sil,ño,si,mi,sil1,me,go,sil2,['miss'],,,1.11,no_beat,,,,si,4,testWhenL2Uns//r2.s1.2.wav,1.0,when,unsyncopated,b,s1,rule,rule,L2,z,1.144,6.0,1.0,2.419,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,11.Busco novedades musicales continuamente,3.0,  ,72.0,yes
11,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,11,Online_whenL2//d.si26.none.wav,ra,ño,cha,sil,to,su,bi,sil1,ñu,fe,sil2,['false alarm'],[0.06799999999998363],[0.06799999999998363],none,none,,,"[""space""]",si,4,testWhenL2Uns//r2.s2.0.wav,1.0,when,unsyncopated,b,s2,rule,rule,L2,z,4.234,4.0,1.0,1.119,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,3.0,  ,72.0,yes
12,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,12,Online_whenL2//d.si10.none.wav,to,bi,fe,sil,me,mi,ra,sil1,ba,cha,sil2,['-'],,,none,none,,,,si,4,testWhenL2Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L2,z,0.652,6.0,1.0,1.293,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,13. Me gusta cantar o tocar un instrumento con más gente,2.0,  ,72.0,yes
13,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,13,Online_whenL2//d.si9.none.wav,du,su,to,sil,ba,ra,mi,sil1,te,ño,sil2,['-'],,,none,none,,,,si,4,testWhenL2Uns//time_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,time,L2,z,1.652,6.0,1.0,1.085,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,14. La música me ayuda a desconectar.,4.0,  ,72.0,yes
14,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,14,Online_whenL2//d.si11.none.wav,to,mi,me,sil,ra,ñu,cha,sil1,su,du,sil2,['-'],,,none,none,,,,si,4,testWhenL2Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L2,z,5.083,6.0,1.0,1.007,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,4.0,  ,72.0,yes
15,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,15,Online_whenL2//d.si8.none.wav,ñu,su,fe,sil,ra,ño,me,sil1,cha,mi,sil2,['-'],,,none,none,,,,si,4,testWhenL2Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L2,z,0.501,7.0,1.0,0.61,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,16. En los conciertos me siento en sintonía con los artistas y el público.,4.0,  ,72.0,yes
16,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,16,Online_whenL2//c.cha26.0.wav,cha,to,ra,sil,go,ñu,ba,sil1,bi,te,sil2,['catch'],[0.9679999999999609],[0.9679999999999609],0.0,beat,0.9679999999999608,0.9679999999999608,"[""space""]",cha,3,testWhenL2Uns//cat_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,cat,L2,m,4.802,3.0,0.0,2.624,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,1.0,  ,72.0,yes
17,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,17,Online_whenL2//c.cha24.444.wav,me,bi,cha,sil,su,ra,ño,sil1,to,fe,sil2,['catch'],[1.0430000000000064],[1.0430000000000064],0.444,no_beat,0.5990000000000064,0.5990000000000064,"[""space""]",cha,3,testWhenL2Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L2,z,0.568,5.0,1.0,1.127,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,18. Siento escalofríos cuando escucho una melodía que me gusta.,3.0,  ,72.0,yes
18,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,18,Online_whenL2//c.cha25.888.wav,fe,ño,su,sil,cha,te,bi,sil1,me,ra,sil2,['catch'],[1.5230000000000246],[1.5230000000000246],0.888,beat,0.6350000000000245,0.6350000000000245,"[""space""]",cha,3,testWhenL2Uns//r1.s2.1.wav,1.0,when,unsyncopated,a,s2,rule,rule,L2,z,0.61,6.0,1.0,0.952,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,19. Con la música me puedo desahogar.,4.0,  ,72.0,yes
19,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,19,Online_whenL2//c.cha27.none.wav,bi,fe,mi,sil,te,ra,ño,sil1,to,ñu,sil2,['-'],,,none,none,,,,cha,3,testWhenL2Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L2,z,1.202,6.0,1.0,1.05,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,3.0,  ,72.0,yes
20,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,20,Online_whenL2//b.fe14.none.wav,ra,du,ba,sil,to,bi,su,sil1,te,ñu,sil2,['-'],,,none,none,,,,fe,2,testWhenL2Uns//dep_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,dep,L2,m,3.553,2.0,0.0,2.618,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
21,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,21,Online_whenL2//b.fe15.none.wav,ño,su,to,sil,du,me,go,sil1,cha,mi,sil2,['-'],,,none,none,,,,fe,2,testWhenL2Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L2,m,1.913,4.0,0.0,0.751,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
22,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,22,Online_whenL2//b.fe13.none.wav,te,su,ra,sil,si,go,ba,sil1,me,mi,sil2,['-'],,,none,none,,,,fe,2,testWhenL2Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L2,m,5.518,3.0,0.0,2.209,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
23,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,23,Online_whenL2//b.fe12.none.wav,su,si,te,sil,cha,go,ñu,sil1,to,du,sil2,['-'],,,none,none,,,,fe,2,testWhenL2Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L2,z,1.89,5.0,1.0,1.204,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
24,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,24,Online_whenL2//b.fe25.888.wav,ba,me,mi,sil,fe,to,bi,sil1,ñu,du,sil2,['catch'],[1.3809999999998581],[1.3809999999998581],0.888,beat,0.4929999999998581,0.4929999999998581,"[""space""]",fe,2,testWhatL1Uns//cat_viol.r2.s1.0.wav,2.0,what,unsyncopated,b,s1,no_rule,cat,L1,z,0.966,7.0,0.0,0.996,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
25,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,25,Online_whenL2//b.fe24.888.wav,to,te,ñu,sil,fe,su,bi,sil1,du,mi,sil2,['catch'],[1.3590000000000373],[1.3590000000000373],0.888,beat,0.4710000000000373,0.4710000000000373,"[""space""]",fe,2,testWhatL1Uns//r2.s1.1.wav,2.0,what,unsyncopated,b,s1,rule,rule,L1,z,1.92,6.0,1.0,0.288,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
26,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,26,Online_whenL2//b.fe27.888.wav,to,cha,su,sil,fe,me,go,sil1,ñu,ño,sil2,['catch'],[1.3410000000000082],[1.3410000000000082],0.888,beat,0.4530000000000082,0.4530000000000082,"[""space""]",fe,2,testWhatL1Uns//r2.s1.0.wav,2.0,what,unsyncopated,b,s1,rule,rule,L1,m,1.77,3.0,0.0,1.395,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
27,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,27,Online_whenL2//b.fe26.none.wav,ñu,te,ño,sil,go,mi,me,sil1,du,ba,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//time_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,time,L1,z,1.235,6.0,0.0,0.586,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
28,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,28,Online_whenL2//b.fe8.none.wav,su,to,go,sil,mi,ra,si,sil1,ba,ñu,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//cat_viol.r2.s2.0.wav,2.0,what,unsyncopated,b,s2,no_rule,cat,L1,m,1.854,2.0,1.0,1.752,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
29,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,29,Online_whenL2//b.fe11.1332.wav,ba,bi,go,sil,su,mi,fe,sil1,si,me,sil2,['catch'],[1.975999999999999],[1.975999999999999],1.332,no_beat,0.643999999999999,0.643999999999999,"[""space""]",fe,2,testWhatL1Uns//r1.s2.1.wav,2.0,what,unsyncopated,a,s2,rule,rule,L1,m,2.402,2.0,0.0,1.005,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
30,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,30,Online_whenL2//b.fe9.none.wav,du,ñu,su,sil,te,to,go,sil1,ño,me,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//time_viol.r2.s1.0.wav,2.0,what,unsyncopated,b,s1,no_rule,time,L1,z,0.358,5.0,0.0,1.122,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
31,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,31,Online_whenL2//b.fe10.none.wav,to,du,su,sil,mi,ño,ba,sil1,bi,ra,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//r1.s2.2.wav,2.0,what,unsyncopated,a,s2,rule,rule,L1,z,1.555,6.0,1.0,3.034,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
32,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,32,Online_whenL2//b.fe23.none.wav,me,ba,du,sil,ra,to,bi,sil1,si,ñu,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//r2.s2.1.wav,2.0,what,unsyncopated,b,s2,rule,rule,L1,z,1.034,6.0,1.0,0.507,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
33,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,33,Online_whenL2//b.fe20.1332.wav,cha,ño,du,sil,si,me,fe,sil1,te,mi,sil2,['catch'],[1.8880000000000337],[1.8880000000000337],1.332,no_beat,0.5560000000000336,0.5560000000000336,"[""space""]",fe,2,testWhatL1Uns//dep_viol.r1.s2.0.wav,2.0,what,unsyncopated,a,s2,no_rule,dep,L1,z,2.136,4.0,0.0,0.903,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
34,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,34,Online_whenL2//b.fe21.1332.wav,ñu,mi,go,sil,te,su,fe,sil1,me,cha,sil2,['catch'],[1.9589999999999463],[1.9589999999999463],1.332,no_beat,0.6269999999999463,0.6269999999999463,"[""space""]",fe,2,testWhatL1Uns//time_viol.r1.s2.0.wav,2.0,what,unsyncopated,a,s2,no_rule,time,L1,m,0.961,4.0,1.0,1.684,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
35,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,35,Online_whenL2//b.fe22.none.wav,ño,ra,go,sil,ñu,bi,su,sil1,to,te,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//r1.s1.0.wav,2.0,what,unsyncopated,a,s1,rule,rule,L1,z,1.971,5.0,1.0,1.733,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
36,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,36,Online_whenL2//b.fe17.222.wav,te,fe,ño,sil,su,mi,ra,sil1,si,ñu,sil2,['catch'],[1.0740000000000691],[1.0740000000000691],0.222,no_beat,0.8520000000000691,0.8520000000000691,"[""space""]",fe,2,testWhatL1Uns//r1.s1.2.wav,2.0,what,unsyncopated,a,s1,rule,rule,L1,m,3.507,2.0,0.0,3.452,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
37,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,37,Online_whenL2//b.fe16.1998.wav,cha,ba,te,sil,ra,ño,si,sil1,me,fe,sil2,['catch'],[2.4879999999999427],[2.4879999999999427],1.998,no_beat,0.4899999999999427,0.4899999999999427,"[""space""]",fe,2,testWhatL1Uns//r2.s1.2.wav,2.0,what,unsyncopated,b,s1,rule,rule,L1,z,5.226,4.0,1.0,0.426,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
38,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,38,Online_whenL2//b.fe18.none.wav,mi,go,su,sil,ba,ra,si,sil1,cha,bi,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//r1.s1.1.wav,2.0,what,unsyncopated,a,s1,rule,rule,L1,z,0.512,7.0,1.0,1.152,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
39,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,39,Online_whenL2//b.fe19.none.wav,ño,ra,su,sil,cha,du,to,sil1,si,me,sil2,['-'],,,none,none,,,,fe,2,testWhatL1Uns//dep_viol.r2.s1.0.wav,2.0,what,unsyncopated,b,s1,no_rule,dep,L1,z,1.016,6.0,0.0,0.383,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
40,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,40,Online_whenL2//c.cha31.none.wav,to,te,ñu,sil,bi,du,su,sil1,fe,me,sil2,['false alarm'],[2.383000000000038],[2.383000000000038],none,none,,,"[""space""]",cha,3,testWhatL1Uns//cat_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,cat,L1,z,1.234,4.0,0.0,0.52,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
41,2024-04-14_13h16.07.122,Experiment4_uns,s180,24.0,masculino,right,España,Catalan Castellano,Bachelor degree,no,no,B,1,when,L2,unsyncopated,when,when,41,Online_whenL2//c.cha29.444.wav,go,du,cha,sil,me,ba,su,sil1,ñu,bi,sil2,['catch'],[1.1370000000000573],[1.1370000000000573],0.444,no_beat,0.6930000000000573,0.6930000000000573,"[""space""]",cha,3,testWhatL1Uns//r2.s2.2.wav,2.0,what,unsyncopated,b,s2,rule,rule,L1,z,0.46,7.0,1.0,0.284,2.0,2.0,Catalan,0.0,Castellano,0.0,2.0,3.0,yes,no,no,Flauta,8,,,  ,72.0,yes
